ch1	ch2	Rec	meanD	Rec2	Ae	pA	LOG
219.1327	1.1805	11	45	52G7	0.002979204	6.17E-06	10
174.9926	1.3767	11	45	52G7	0.002979204	6.17E-06	11
154.2026	1.3283	11	45	52G7	0.002979204	6.17E-06	12
232.5557	3.2344	11	45	52G7	0.002979204	6.17E-06	13
231.7886	3.0435	11	45	52G7	0.002979204	6.17E-06	14
308.4697	0.4562	11	40	52G7	0.002647496	5.49E-06	15
414.0389	2.7827	11	45	52G7	0.002979204	6.17E-06	16
362.7953	3.1691	11	45	52G7	0.002979204	6.17E-06	17
430.209	2.0218	11	40	52G7	0.002647496	5.49E-06	18
NA	NA	11	NA	52G7	482.5450465	0.99988613	19
17.7874	0	12	30	52G8	0.001984594	2.33E-06	1
94.4092	0	12	30	52G8	0.001984594	2.33E-06	2
1307.556	0	12	30	52G8	0.001984594	2.33E-06	3
360.2484	0	12	30	52G8	0.001984594	2.33E-06	4
20.1055	0	12	25	52G8	0.0016534	1.94E-06	5
28.8735	0	12	30	52G8	0.001984594	2.33E-06	6
1126.099	0	12	30	52G8	0.001984594	2.33E-06	7
65.6227	0	12	30	52G8	0.001984594	2.33E-06	8
37.6591	0	12	30	52G8	0.001984594	2.33E-06	9
15.0432	0.5988	12	40	52G8	0.002647496	3.11E-06	10
45.2941	222.9382	12	45	52G8	0.002979204	3.50E-06	11
158.6942	472.8994	12	45	52G8	0.002979204	3.50E-06	12
175.3055	502.2557	12	50	52G8	0.003311083	3.89E-06	13
10.1041	195.0128	12	50	52G8	0.003311083	3.89E-06	14
86.9838	246.2854	12	50	52G8	0.003311083	3.89E-06	15
519.4843	137.6177	12	50	52G8	0.003311083	3.89E-06	16
707.3061	140.8088	12	50	52G8	0.003311083	3.89E-06	17
207.4986	6.8362	12	50	52G8	0.003311083	3.89E-06	18
147.0248	3.9956	12	50	52G8	0.003311083	3.89E-06	19
106.0031	3.4027	12	50	52G8	0.003311083	3.89E-06	20
165.9205	4.0813	12	50	52G8	0.003311083	3.89E-06	21
99.1655	3.5082	12	50	52G8	0.003311083	3.89E-06	22
107.7971	2.1256	12	50	52G8	0.003311083	3.89E-06	23
110.9722	1.5254	12	50	52G8	0.003311083	3.89E-06	24
238.0408	4.2078	12	45	52G8	0.002979204	3.50E-06	25
159.5525	4.1064	12	45	52G8	0.002979204	3.50E-06	26
246.378	2.7091	12	45	52G8	0.002979204	3.50E-06	27
316.0741	5.9246	12	45	52G8	0.002979204	3.50E-06	28
245.052	7.6702	12	50	52G8	0.003311083	3.89E-06	29
285.2855	10.3089	12	45	52G8	0.002979204	3.50E-06	30
438.9355	10.5481	12	45	52G8	0.002979204	3.50E-06	31
415.508	12.4714	12	45	52G8	0.002979204	3.50E-06	32
325.5757	7.339	12	45	52G8	0.002979204	3.50E-06	33
379.933	10.093	12	40	52G8	0.002647496	3.11E-06	34
502.0956	17.6951	12	40	52G8	0.002647496	3.11E-06	35
710.3379	17.4413	12	40	52G8	0.002647496	3.11E-06	36
672.4632	29.2288	12	40	52G8	0.002647496	3.11E-06	37
860.7279	39.0871	12	40	52G8	0.002647496	3.11E-06	38
560.5857	27.0753	12	40	52G8	0.002647496	3.11E-06	39
630.8863	29.7186	12	40	52G8	0.002647496	3.11E-06	40
508.6068	47.2066	12	40	52G8	0.002647496	3.11E-06	41
691.7144	41.6372	12	35	52G8	0.002315959	2.72E-06	42
522.0341	8.5355	12	35	52G8	0.002315959	2.72E-06	43
649.9687	0	12	30	52G8	0.001984594	2.33E-06	44
730.5931	15.4067	12	35	52G8	0.002315959	2.72E-06	45
447.9822	42.9655	12	35	52G8	0.002315959	2.72E-06	46
573.8613	7.5178	12	35	52G8	0.002315959	2.72E-06	47
487.6954	24.4963	12	35	52G8	0.002315959	2.72E-06	48
467.1183	111.7395	12	35	52G8	0.002315959	2.72E-06	49
669.1581	18.7447	12	35	52G8	0.002315959	2.72E-06	50
568.6197	59.6554	12	35	52G8	0.002315959	2.72E-06	51
523.9512	122.1756	12	35	52G8	0.002315959	2.72E-06	52
369.9661	107.7586	12	35	52G8	0.002315959	2.72E-06	53
376.8765	62.2316	12	35	52G8	0.002315959	2.72E-06	54
195.1604	33.7467	12	35	52G8	0.002315959	2.72E-06	55
254.487	1.5424	12	35	52G8	0.002315959	2.72E-06	56
331.1703	0.6994	12	35	52G8	0.002315959	2.72E-06	57
421.9839	10.0568	12	35	52G8	0.002315959	2.72E-06	58
NA	NA	12	NA	52G8	851.8467663	0.999820148	59
175.9644	180.1575	13	60	52G9	0.003975356	4.67E-06	1
130.9972	118.7383	13	60	52G9	0.003975356	4.67E-06	2
194.3001	106.5486	13	55	52G9	0.003643134	4.28E-06	3
190.0035	161.1031	13	55	52G9	0.003643134	4.28E-06	4
991.0389	221.2729	13	50	52G9	0.003311083	3.89E-06	5
258.7744	107.8093	13	50	52G9	0.003311083	3.89E-06	6
117.7072	93.5591	13	45	52G9	0.002979204	3.50E-06	7
110.1982	55.6122	13	45	52G9	0.002979204	3.50E-06	8
33.4374	57.7423	13	45	52G9	0.002979204	3.50E-06	9
87.2009	158.849	13	40	52G9	0.002647496	3.11E-06	10
197.7711	224.2835	13	40	52G9	0.002647496	3.11E-06	11
219.6577	99.6875	13	40	52G9	0.002647496	3.11E-06	12
58.6041	46.0578	13	40	52G9	0.002647496	3.11E-06	13
33.8861	121.2104	13	40	52G9	0.002647496	3.11E-06	14
43.1861	35.0745	13	40	52G9	0.002647496	3.11E-06	15
185.1147	48.7033	13	40	52G9	0.002647496	3.11E-06	16
854.9233	0.3571	13	35	52G9	0.002315959	2.72E-06	17
149.4402	5.1907	13	35	52G9	0.002315959	2.72E-06	18
219.1141	27.9641	13	40	52G9	0.002647496	3.11E-06	19
59.5014	31.151	13	45	52G9	0.002979204	3.50E-06	20
345.2374	225.9243	13	45	52G9	0.002979204	3.50E-06	21
54.6687	0	13	35	52G9	0.002315959	2.72E-06	22
9.8446	0	13	25	52G9	0.0016534	1.94E-06	23
301.4266	0	13	25	52G9	0.0016534	1.94E-06	24
6.5014	0	13	25	52G9	0.0016534	1.94E-06	25
189.4837	1.8104	13	35	52G9	0.002315959	2.72E-06	26
68.067	0.0376	13	35	52G9	0.002315959	2.72E-06	27
39.7658	284.3653	13	50	52G9	0.003311083	3.89E-06	28
77.2769	706.3566	13	55	52G9	0.003643134	4.28E-06	29
112.0803	683.8881	13	55	52G9	0.003643134	4.28E-06	30
152.7839	480.3598	13	55	52G9	0.003643134	4.28E-06	31
111.4254	414.8048	13	50	52G9	0.003311083	3.89E-06	32
209.0146	299.9701	13	50	52G9	0.003311083	3.89E-06	33
216.1408	241.6292	13	50	52G9	0.003311083	3.89E-06	34
226.6314	224.139	13	45	52G9	0.002979204	3.50E-06	35
305.966	183.8222	13	45	52G9	0.002979204	3.50E-06	36
208.3617	141.4813	13	45	52G9	0.002979204	3.50E-06	37
154.3193	212.2011	13	45	52G9	0.002979204	3.50E-06	38
137.9106	167.5035	13	45	52G9	0.002979204	3.50E-06	39
248.6954	122.7047	13	45	52G9	0.002979204	3.50E-06	40
184.7223	91.9791	13	50	52G9	0.003311083	3.89E-06	41
265.7698	105.8151	13	45	52G9	0.002979204	3.50E-06	42
376.3359	193.5655	13	50	52G9	0.003311083	3.89E-06	43
325.5535	130.3453	13	55	52G9	0.003643134	4.28E-06	44
344.8831	335.4553	13	65	52G9	0.004307749	5.06E-06	45
741.3181	203.8627	13	70	52G9	0.004640313	5.45E-06	46
314.4336	171.7477	13	70	52G9	0.004640313	5.45E-06	47
NA	NA	13	NA	52G9	851.856643	0.999831741	48
734.8873	87.6203	14	45	52H0	0.002979204	3.50E-06	1
999.9135	33.2999	14	45	52H0	0.002979204	3.50E-06	2
693.1748	40.2907	14	45	52H0	0.002979204	3.50E-06	3
325.3734	91.4361	14	45	52H0	0.002979204	3.50E-06	4
266.4075	174.2789	14	45	52H0	0.002979204	3.50E-06	5
370.0153	67.876	14	45	52H0	0.002979204	3.50E-06	6
859.0087	156.7047	14	45	52H0	0.002979204	3.50E-06	7
1047.1095	153.331	14	50	52H0	0.003311083	3.89E-06	8
679.2134	60.7432	14	60	52H0	0.003975356	4.67E-06	9
571.208	98.919	14	60	52H0	0.003975356	4.67E-06	10
360.0002	65.3054	14	55	52H0	0.003643134	4.28E-06	11
275.7712	185.9668	14	60	52H0	0.003975356	4.67E-06	12
318.1956	216.2773	14	65	52H0	0.004307749	5.06E-06	13
300.1048	387.9886	14	75	52H0	0.004973049	5.84E-06	14
450.6172	387.2432	14	75	52H0	0.004973049	5.84E-06	15
439.0806	201.8548	14	75	52H0	0.004973049	5.84E-06	16
206.0708	133.9384	14	70	52H0	0.004640313	5.45E-06	17
62.3112	171.383	14	75	52H0	0.004973049	5.84E-06	18
103.7116	132.1636	14	85	52H0	0.005639035	6.62E-06	19
96.9118	209.4162	14	80	52H0	0.005305956	6.23E-06	20
145.1462	129.6934	14	80	52H0	0.005305956	6.23E-06	21
453.4781	65.6307	14	75	52H0	0.004973049	5.84E-06	22
741.1016	65.1007	14	70	52H0	0.004640313	5.45E-06	23
126.7055	155.0037	14	60	52H0	0.003975356	4.67E-06	24
907.6112	113.6329	14	70	52H0	0.004640313	5.45E-06	25
525.3888	130.8517	14	70	52H0	0.004640313	5.45E-06	26
567.0071	169.6355	14	70	52H0	0.004640313	5.45E-06	27
1144.0681	66.5213	14	70	52H0	0.004640313	5.45E-06	28
1725.4526	95.7772	14	70	52H0	0.004640313	5.45E-06	29
740.5729	150.6283	14	70	52H0	0.004640313	5.45E-06	30
757.6481	184.9974	14	70	52H0	0.004640313	5.45E-06	31
696.6297	148.5865	14	70	52H0	0.004640313	5.45E-06	32
648.6901	192.026	14	70	52H0	0.004640313	5.45E-06	33
319.0494	371.5324	14	75	52H0	0.004973049	5.84E-06	34
240.1023	186.4131	14	70	52H0	0.004640313	5.45E-06	35
849.2551	125.3287	14	70	52H0	0.004640313	5.45E-06	36
701.7179	92.3538	14	75	52H0	0.004973049	5.84E-06	37
974.3178	199.1945	14	70	52H0	0.004640313	5.45E-06	38
168.1361	194.906	14	65	52H0	0.004307749	5.06E-06	39
501.2	117.618	14	60	52H0	0.003975356	4.67E-06	40
1091.0408	240.9538	14	60	52H0	0.003975356	4.67E-06	41
1352.8182	277.6186	14	60	52H0	0.003975356	4.67E-06	42
171.9726	144.3961	14	65	52H0	0.004307749	5.06E-06	43
501.8613	215.8815	14	60	52H0	0.003975356	4.67E-06	44
321.5464	131.6008	14	60	52H0	0.003975356	4.67E-06	45
360.4601	181.771	14	60	52H0	0.003975356	4.67E-06	46
351.3458	136.2238	14	55	52H0	0.003643134	4.28E-06	47
392.3227	88.3396	14	55	52H0	0.003643134	4.28E-06	48
463.5568	118.5361	14	50	52H0	0.003311083	3.89E-06	49
147.4756	72.724	14	50	52H0	0.003311083	3.89E-06	50
130.5719	28.7968	14	45	52H0	0.002979204	3.50E-06	51
215.9884	16.7337	14	45	52H0	0.002979204	3.50E-06	52
325.4891	76.1039	14	40	52H0	0.002647496	3.11E-06	53
953.2872	52.1697	14	40	52H0	0.002647496	3.11E-06	54
503.4991	44.0691	14	45	52H0	0.002979204	3.50E-06	55
NA	NA	14	NA	52H0	851.7753468	0.999736323	56
NA	NA	15	NA	52H1	263.89998	0.999999924	1
NA	NA	15	NA	52H1	1.00E-05	3.79E-08	2
NA	NA	15	NA	52H1	1.00E-05	3.79E-08	3
270.319	574.3611	16	55	53G7	0.003643134	1.03E-05	1
87.4281	294.0105	16	50	53G7	0.003311083	9.34E-06	2
195.4587	288.633	16	50	53G7	0.003311083	9.34E-06	3
41.2696	101.1905	16	45	53G7	0.002979204	8.40E-06	4
8.2754	59.0854	16	45	53G7	0.002979204	8.40E-06	5
21.7629	166.3315	16	50	53G7	0.003311083	9.34E-06	6
21.123	185.9732	16	50	53G7	0.003311083	9.34E-06	7
547.9492	290.2448	16	45	53G7	0.002979204	8.40E-06	8
1003.5031	101.4901	16	50	53G7	0.003311083	9.34E-06	9
1218.8528	320.8609	16	60	53G7	0.003975356	1.12E-05	10
1128.2766	308.6772	16	50	53G7	0.003311083	9.34E-06	11
415.6386	280.5557	16	50	53G7	0.003311083	9.34E-06	12
766.2791	573.2014	16	45	53G7	0.002979204	8.40E-06	13
320.1387	345.4823	16	45	53G7	0.002979204	8.40E-06	14
1046.1882	337.742	16	45	53G7	0.002979204	8.40E-06	15
1120.2882	140.4404	16	50	53G7	0.003311083	9.34E-06	16
1124.6444	127.6144	16	50	53G7	0.003311083	9.34E-06	17
2177.7709	51.2287	16	40	53G7	0.002647496	7.47E-06	18
1507.1875	39.8675	16	45	53G7	0.002979204	8.40E-06	19
1048.8089	24.7675	16	45	53G7	0.002979204	8.40E-06	20
1617.628	77.0316	16	45	53G7	0.002979204	8.40E-06	21
874.7564	13.4989	16	50	53G7	0.003311083	9.34E-06	22
NA	NA	16	NA	53G7	354.4298103	0.999802004	23
1734.0419	657.6378	17	60	53G8	0.003975356	4.74E-06	1
50.9386	244.4756	17	60	53G8	0.003975356	4.74E-06	2
13.3106	351.3124	17	65	53G8	0.004307749	5.14E-06	3
29.0208	289.9942	17	60	53G8	0.003975356	4.74E-06	4
24.1057	319.5365	17	60	53G8	0.003975356	4.74E-06	5
35.0216	149.8853	17	60	53G8	0.003975356	4.74E-06	6
367.6039	143.5527	17	55	53G8	0.003643134	4.35E-06	7
1217.0985	579.0481	17	55	53G8	0.003643134	4.35E-06	8
1392.1473	465.4105	17	55	53G8	0.003643134	4.35E-06	9
235.3374	456.4264	17	55	53G8	0.003643134	4.35E-06	10
48.8286	269.3554	17	50	53G8	0.003311083	3.95E-06	11
105.2882	375.4756	17	50	53G8	0.003311083	3.95E-06	12
5.2712	187.0829	17	50	53G8	0.003311083	3.95E-06	13
2.1664	48.8911	17	50	53G8	0.003311083	3.95E-06	14
35.0621	71.6941	17	50	53G8	0.003311083	3.95E-06	15
21.5398	95.2592	17	45	53G8	0.002979204	3.55E-06	16
42.3169	10.2593	17	40	53G8	0.002647496	3.16E-06	17
190.7464	8.0767	17	40	53G8	0.002647496	3.16E-06	18
87.1444	5.8458	17	40	53G8	0.002647496	3.16E-06	19
47.9351	93.976	17	40	53G8	0.002647496	3.16E-06	20
17.9074	46.8846	17	45	53G8	0.002979204	3.55E-06	21
25.4246	303.2895	17	55	53G8	0.003643134	4.35E-06	22
545.3011	128.4321	17	55	53G8	0.003643134	4.35E-06	23
63.8972	125.1856	17	55	53G8	0.003643134	4.35E-06	24
14.6878	398.924	17	55	53G8	0.003643134	4.35E-06	25
131.8857	354.8843	17	55	53G8	0.003643134	4.35E-06	26
572.1745	4.811	17	50	53G8	0.003311083	3.95E-06	27
528.5322	3.8266	17	50	53G8	0.003311083	3.95E-06	28
495.0235	5.5767	17	50	53G8	0.003311083	3.95E-06	29
444.6248	4.7612	17	50	53G8	0.003311083	3.95E-06	30
494.497	2.0199	17	50	53G8	0.003311083	3.95E-06	31
595.126	5.6305	17	55	53G8	0.003643134	4.35E-06	32
705.3258	5.0297	17	55	53G8	0.003643134	4.35E-06	33
593.2998	6.0677	17	50	53G8	0.003311083	3.95E-06	34
399.3259	2.5037	17	55	53G8	0.003643134	4.35E-06	35
314.0232	3.5234	17	55	53G8	0.003643134	4.35E-06	36
412.1182	3.2157	17	55	53G8	0.003643134	4.35E-06	37
508.0281	4.4086	17	50	53G8	0.003311083	3.95E-06	38
444.3026	5.6645	17	55	53G8	0.003643134	4.35E-06	39
473.8776	5.6619	17	50	53G8	0.003311083	3.95E-06	40
517.2453	6.4773	17	50	53G8	0.003311083	3.95E-06	41
588.8829	7.5167	17	55	53G8	0.003643134	4.35E-06	42
420.4203	12.689	17	60	53G8	0.003975356	4.74E-06	43
605.0385	4.5084	17	55	53G8	0.003643134	4.35E-06	44
568.3284	7.9945	17	55	53G8	0.003643134	4.35E-06	45
981.4257	9.449	17	55	53G8	0.003643134	4.35E-06	46
851.533	15.0911	17	40	53G8	0.002647496	3.16E-06	47
653.2429	5.1026	17	45	53G8	0.002979204	3.55E-06	48
456.422	6.4521	17	45	53G8	0.002979204	3.55E-06	49
498.6623	4.8287	17	45	53G8	0.002979204	3.55E-06	50
725.2894	13.2814	17	50	53G8	0.003311083	3.95E-06	51
NA	NA	17	NA	53G8	837.9248208	0.999790981	52
81.7831	84.246	18	85	53G9	0.005639035	6.73E-06	1
43.3238	85.7941	18	80	53G9	0.005305956	6.33E-06	2
85.9315	76.6576	18	70	53G9	0.004640313	5.54E-06	3
303.5689	55.3949	18	70	53G9	0.004640313	5.54E-06	4
281.8644	104.0771	18	75	53G9	0.004973049	5.93E-06	5
914.7347	127.0347	18	65	53G9	0.004307749	5.14E-06	6
1025.6084	212.2033	18	70	53G9	0.004640313	5.54E-06	7
1040.0767	146.2149	18	65	53G9	0.004307749	5.14E-06	8
523.8545	138.0719	18	65	53G9	0.004307749	5.14E-06	9
796.9681	179.7979	18	65	53G9	0.004307749	5.14E-06	10
357.3216	218.7725	18	80	53G9	0.005305956	6.33E-06	11
80.4234	220.3485	18	70	53G9	0.004640313	5.54E-06	12
87.4768	180.3183	18	60	53G9	0.003975356	4.74E-06	13
176.5657	227.2313	18	65	53G9	0.004307749	5.14E-06	14
152.4612	249.8737	18	70	53G9	0.004640313	5.54E-06	15
62.9366	233.4718	18	65	53G9	0.004307749	5.14E-06	16
158.471	340.5903	18	60	53G9	0.003975356	4.74E-06	17
410.8643	202.1393	18	55	53G9	0.003643134	4.35E-06	18
240.2723	235.8091	18	55	53G9	0.003643134	4.35E-06	19
375.0221	154.7223	18	60	53G9	0.003975356	4.74E-06	20
1066.3218	93.8553	18	55	53G9	0.003643134	4.35E-06	21
65.8782	285.8926	18	70	53G9	0.004640313	5.54E-06	22
104.1625	203.0193	18	70	53G9	0.004640313	5.54E-06	23
198.0348	57.4374	18	65	53G9	0.004307749	5.14E-06	24
239.4789	259.691	18	65	53G9	0.004307749	5.14E-06	25
90.5293	256.3262	18	60	53G9	0.003975356	4.74E-06	26
324.2919	128.723	18	60	53G9	0.003975356	4.74E-06	27
79.2956	278.9743	18	65	53G9	0.004307749	5.14E-06	28
496.3307	307.1495	18	65	53G9	0.004307749	5.14E-06	29
48.365	409.5008	18	55	53G9	0.003643134	4.35E-06	30
248.0624	520.4411	18	55	53G9	0.003643134	4.35E-06	31
84.953	598.8069	18	55	53G9	0.003643134	4.35E-06	32
52.4875	547.5095	18	60	53G9	0.003975356	4.74E-06	33
49.4471	312.8518	18	60	53G9	0.003975356	4.74E-06	34
640.4672	7.8583	18	50	53G9	0.003311083	3.95E-06	35
689.6087	8.8607	18	50	53G9	0.003311083	3.95E-06	36
852.7064	48.505	18	50	53G9	0.003311083	3.95E-06	37
953.7825	25.5712	18	50	53G9	0.003311083	3.95E-06	38
1036.3497	134.7569	18	50	53G9	0.003311083	3.95E-06	39
1450.6493	13.2724	18	45	53G9	0.002979204	3.55E-06	40
1296.1647	18.7387	18	45	53G9	0.002979204	3.55E-06	41
1046.1825	993.3915	18	45	53G9	0.002979204	3.55E-06	42
1113.8008	39.6562	18	45	53G9	0.002979204	3.55E-06	43
870.8931	13.0744	18	45	53G9	0.002979204	3.55E-06	44
846.6352	15.1574	18	45	53G9	0.002979204	3.55E-06	45
726.7354	10.7313	18	40	53G9	0.002647496	3.16E-06	46
745.1308	11.3803	18	40	53G9	0.002647496	3.16E-06	47
683.9499	9.8439	18	45	53G9	0.002979204	3.55E-06	48
623.3318	13.4611	18	40	53G9	0.002647496	3.16E-06	49
640.9658	18.9047	18	45	53G9	0.002979204	3.55E-06	50
749.6574	21.2755	18	50	53G9	0.003311083	3.95E-06	51
545.2741	25.7098	18	55	53G9	0.003643134	4.35E-06	52
419.6315	25.4126	18	55	53G9	0.003643134	4.35E-06	53
299.5121	30.1736	18	50	53G9	0.003311083	3.95E-06	54
543.2369	19.3935	18	55	53G9	0.003643134	4.35E-06	55
425.7398	24.2598	18	55	53G9	0.003643134	4.35E-06	56
425.232	19.6727	18	60	53G9	0.003975356	4.74E-06	57
400.1631	15.1127	18	60	53G9	0.003975356	4.74E-06	58
417.4768	175.2677	18	70	53G9	0.004640313	5.54E-06	59
443.3577	7.3421	18	65	53G9	0.004307749	5.14E-06	60
419.6686	4.7108	18	65	53G9	0.004307749	5.14E-06	61
365.4477	3.5843	18	70	53G9	0.004640313	5.54E-06	62
449.1108	6.9208	18	70	53G9	0.004640313	5.54E-06	63
513.2042	17.8095	18	75	53G9	0.004973049	5.93E-06	64
556.0275	12.3109	18	80	53G9	0.005305956	6.33E-06	65
651.5682	41.6167	18	80	53G9	0.005305956	6.33E-06	66
NA	NA	18	NA	53G9	837.8379317	0.999687307	67
1446.8487	17.616	19	40	53H0	0.002647496	3.16E-06	1
1514.7289	29.0228	19	45	53H0	0.002979204	3.55E-06	2
1253.9061	23.75	19	45	53H0	0.002979204	3.55E-06	3
777.0459	18.0468	19	45	53H0	0.002979204	3.55E-06	4
784.0463	12.9	19	45	53H0	0.002979204	3.55E-06	5
887.7209	18.0948	19	45	53H0	0.002979204	3.55E-06	6
1057.1381	20.5199	19	45	53H0	0.002979204	3.55E-06	7
833.7606	15.6713	19	50	53H0	0.003311083	3.95E-06	8
705.342	10.4699	19	55	53H0	0.003643134	4.35E-06	9
720.5006	12.3017	19	55	53H0	0.003643134	4.35E-06	10
762.011	8.6033	19	60	53H0	0.003975356	4.74E-06	11
1065.9054	11.6297	19	60	53H0	0.003975356	4.74E-06	12
672.2931	17.8139	19	60	53H0	0.003975356	4.74E-06	13
592.0431	18.5456	19	55	53H0	0.003643134	4.35E-06	14
528.7975	22.9223	19	55	53H0	0.003643134	4.35E-06	15
549.0848	30.6771	19	55	53H0	0.003643134	4.35E-06	16
636.9013	65.8833	19	60	53H0	0.003975356	4.74E-06	17
516.6586	54.303	19	65	53H0	0.004307749	5.14E-06	18
572.8183	64.837	19	65	53H0	0.004307749	5.14E-06	19
678.9382	80.0536	19	65	53H0	0.004307749	5.14E-06	20
314.7604	90.3569	19	65	53H0	0.004307749	5.14E-06	21
418.3898	79.1736	19	65	53H0	0.004307749	5.14E-06	22
342.9627	69.6854	19	70	53H0	0.004640313	5.54E-06	23
435.2503	80.4589	19	70	53H0	0.004640313	5.54E-06	24
41.2169	84.5394	19	70	53H0	0.004640313	5.54E-06	25
165.9669	82.2394	19	75	53H0	0.004973049	5.93E-06	26
163.7449	92.6216	19	80	53H0	0.005305956	6.33E-06	27
79.9301	405.5455	19	80	53H0	0.005305956	6.33E-06	28
684.1422	12.7777	19	80	53H0	0.005305956	6.33E-06	29
733.6617	25.0507	19	80	53H0	0.005305956	6.33E-06	30
381.1417	48.2476	19	85	53H0	0.005639035	6.73E-06	31
647.3217	313.7253	19	80	53H0	0.005305956	6.33E-06	32
389.6087	159.7913	19	80	53H0	0.005305956	6.33E-06	33
2321.4234	103.7225	19	80	53H0	0.005305956	6.33E-06	34
89.5583	752.8905	19	75	53H0	0.004973049	5.93E-06	35
95.406	801.458	19	75	53H0	0.004973049	5.93E-06	36
189.4838	106.1982	19	70	53H0	0.004640313	5.54E-06	37
365.7639	91.9623	19	65	53H0	0.004307749	5.14E-06	38
377.6966	62.8383	19	65	53H0	0.004307749	5.14E-06	39
367.5278	63.8446	19	60	53H0	0.003975356	4.74E-06	40
367.943	55.4071	19	60	53H0	0.003975356	4.74E-06	41
220.265	78.7549	19	60	53H0	0.003975356	4.74E-06	42
461.0745	362.5516	19	60	53H0	0.003975356	4.74E-06	43
520.6257	47.9553	19	55	53H0	0.003643134	4.35E-06	44
443.5908	56.3091	19	55	53H0	0.003643134	4.35E-06	45
181.4196	752.805	19	50	53H0	0.003311083	3.95E-06	46
168.064	45.0123	19	45	53H0	0.002979204	3.55E-06	47
1482.2437	29.1657	19	45	53H0	0.002979204	3.55E-06	48
1269.2165	1174.0342	19	45	53H0	0.002979204	3.55E-06	49
1016.7573	40.7585	19	40	53H0	0.002647496	3.16E-06	50
666.3094	55.4847	19	40	53H0	0.002647496	3.16E-06	51
601.3024	113.8935	19	40	53H0	0.002647496	3.16E-06	52
3205.0367	52.9654	19	45	53H0	0.002979204	3.55E-06	53
1084.4596	21.0531	19	45	53H0	0.002979204	3.55E-06	54
648.9818	21.8582	19	45	53H0	0.002979204	3.55E-06	55
643.0255	41.7815	19	45	53H0	0.002979204	3.55E-06	56
NA	NA	19	NA	53H0	837.880338	0.999737905	57
NA	NA	20	NA	53H1	126.59998	0.999999842	1
NA	NA	20	NA	53H1	1.00E-05	7.90E-08	2
NA	NA	20	NA	53H1	1.00E-05	7.90E-08	3
NA	NA	21	NA	54G7	13.19998	0.999998485	1
NA	NA	21	NA	54G7	1.00E-05	7.58E-07	2
NA	NA	21	NA	54G7	1.00E-05	7.58E-07	3
411.4526	5.8114	22	60	54G8	0.003975356	6.19E-06	1
319.6246	15.0435	22	60	54G8	0.003975356	6.19E-06	2
592.7325	29.7865	22	60	54G8	0.003975356	6.19E-06	3
341.8824	15.9487	22	65	54G8	0.004307749	6.71E-06	4
265.032	20.4727	22	65	54G8	0.004307749	6.71E-06	5
284.695	23.9582	22	60	54G8	0.003975356	6.19E-06	6
492.4413	35.5624	22	50	54G8	0.003311083	5.16E-06	7
322.887	18.2527	22	65	54G8	0.004307749	6.71E-06	8
399.4218	8.4048	22	70	54G8	0.004640313	7.23E-06	9
255.8033	10.1064	22	75	54G8	0.004973049	7.74E-06	10
258.2796	10.7608	22	75	54G8	0.004973049	7.74E-06	11
438.91	7.6851	22	75	54G8	0.004973049	7.74E-06	12
211.6621	5.0237	22	55	54G8	0.003643134	5.67E-06	13
114.0124	6.1898	22	85	54G8	0.005639035	8.78E-06	14
134.7826	7.8617	22	95	54G8	0.006305706	9.82E-06	15
164.8107	9.1123	22	75	54G8	0.004973049	7.74E-06	16
181.3622	4.591	22	75	54G8	0.004973049	7.74E-06	17
102.4716	6.0433	22	75	54G8	0.004973049	7.74E-06	18
158.4093	3.3621	22	75	54G8	0.004973049	7.74E-06	19
113.3635	2.8145	22	90	54G8	0.005972285	9.30E-06	20
191.0006	3.7851	22	85	54G8	0.005639035	8.78E-06	21
286.2773	3.168	22	85	54G8	0.005639035	8.78E-06	22
412.001	2.4275	22	100	54G8	0.006639298	1.03E-05	23
267.8703	5.5074	22	105	54G8	0.006973062	1.09E-05	24
238.9327	8.3212	22	95	54G8	0.006305706	9.82E-06	25
161.0379	2.6349	22	85	54G8	0.005639035	8.78E-06	26
142.0625	7.7989	22	115	54G8	0.007641104	1.19E-05	27
229.062	48.4821	22	95	54G8	0.006305706	9.82E-06	28
158.1426	39.8478	22	105	54G8	0.006973062	1.09E-05	29
232.7008	34.4136	22	90	54G8	0.005972285	9.30E-06	30
316.9622	24.1285	22	90	54G8	0.005972285	9.30E-06	31
471.2883	17.3701	22	90	54G8	0.005972285	9.30E-06	32
2695.6906	13.6568	22	85	54G8	0.005639035	8.78E-06	33
1411.8218	84.3575	22	90	54G8	0.005972285	9.30E-06	34
1601.9502	2.15	22	105	54G8	0.006973062	1.09E-05	35
981.7695	6.0073	22	105	54G8	0.006973062	1.09E-05	36
512.058	6.5824	22	95	54G8	0.006305706	9.82E-06	37
419.5661	3.3831	22	100	54G8	0.006639298	1.03E-05	38
604.3845	104.4116	22	105	54G8	0.006973062	1.09E-05	39
116.982	99.7427	22	110	54G8	0.007306997	1.14E-05	40
235.8459	97.4186	22	110	54G8	0.007306997	1.14E-05	41
109.8178	82.4121	22	90	54G8	0.005972285	9.30E-06	42
149.6488	63.9966	22	95	54G8	0.006305706	9.82E-06	43
110.4121	69.9619	22	90	54G8	0.005972285	9.30E-06	44
1196.9048	76.2095	22	85	54G8	0.005639035	8.78E-06	45
1492.3455	60.875	22	85	54G8	0.005639035	8.78E-06	46
