ch1	ch2	Rec	meanD	Rec2	Ae	pA	LOG
318.387876	10.553194	14	65	52H0	0.004307749	5.06E-06	25
256.889322	10.443766	14	65	52H0	0.004307749	5.06E-06	26
323.92308	13.554086	14	65	52H0	0.004307749	5.06E-06	27
386.045975	12.795548	14	65	52H0	0.004307749	5.06E-06	28
597.474779	10.969791	14	60	52H0	0.003975356	4.67E-06	29
559.23334	11.047105	14	60	52H0	0.003975356	4.67E-06	30
NA	NA	14	NA	52H0	851.8737574	0.999851828	31
NA	NA	15	NA	52H1	263.89998	0.999999924	1
NA	NA	15	NA	52H1	1.00E-05	3.79E-08	2
NA	NA	15	NA	52H1	1.00E-05	3.79E-08	3
NA	NA	16	NA	53G7	354.49998	0.999999944	1
NA	NA	16	NA	53G7	1.00E-05	2.82E-08	2
NA	NA	16	NA	53G7	1.00E-05	2.82E-08	3
450.969698	0	17	30	53G8	0.001984594	2.37E-06	1
651.43336	14.284375	17	35	53G8	0.002315959	2.76E-06	2
971.886662	80.782117	17	35	53G8	0.002315959	2.76E-06	3
873.978631	16.079515	17	35	53G8	0.002315959	2.76E-06	4
473.423397	275.790912	17	40	53G8	0.002647496	3.16E-06	5
375.192759	238.042955	17	45	53G8	0.002979204	3.55E-06	6
257.217514	174.652135	17	50	53G8	0.003311083	3.95E-06	7
358.305344	210.199724	17	50	53G8	0.003311083	3.95E-06	8
247.122483	73.963119	17	55	53G8	0.003643134	4.35E-06	9
284.959387	67.726822	17	55	53G8	0.003643134	4.35E-06	10
263.590526	46.449297	17	55	53G8	0.003643134	4.35E-06	11
277.639156	37.759575	17	55	53G8	0.003643134	4.35E-06	12
307.750675	58.598581	17	50	53G8	0.003311083	3.95E-06	13
169.539671	31.297949	17	55	53G8	0.003643134	4.35E-06	14
215.557298	106.280159	17	55	53G8	0.003643134	4.35E-06	15
255.413655	100.365232	17	55	53G8	0.003643134	4.35E-06	16
289.479659	77.907407	17	55	53G8	0.003643134	4.35E-06	17
236.918968	76.098289	17	60	53G8	0.003975356	4.74E-06	18
148.022047	80.385971	17	55	53G8	0.003643134	4.35E-06	19
150.709563	87.099053	17	55	53G8	0.003643134	4.35E-06	20
97.635556	93.24855	17	60	53G8	0.003975356	4.74E-06	21
77.783375	205.632166	17	55	53G8	0.003643134	4.35E-06	22
55.284979	243.540584	17	55	53G8	0.003643134	4.35E-06	23
39.212224	240.483542	17	60	53G8	0.003975356	4.74E-06	24
55.153187	169.298279	17	60	53G8	0.003975356	4.74E-06	25
32.212079	228.580638	17	60	53G8	0.003975356	4.74E-06	26
10.711775	234.880757	17	55	53G8	0.003643134	4.35E-06	27
15.642327	239.731767	17	55	53G8	0.003643134	4.35E-06	28
NA	NA	17	NA	53G8	838.0046269	0.999886203	29
7.883669	284.616986	18	55	53G9	0.003643134	4.35E-06	1
13.709408	280.094825	18	55	53G9	0.003643134	4.35E-06	2
8.802574	209.92516	18	50	53G9	0.003311083	3.95E-06	3
15.339165	189.382448	18	50	53G9	0.003311083	3.95E-06	4
7.232801	193.640466	18	50	53G9	0.003311083	3.95E-06	5
6.809024	297.447042	18	55	53G9	0.003643134	4.35E-06	6
22.89622	210.395351	18	55	53G9	0.003643134	4.35E-06	7
24.067588	297.945088	18	55	53G9	0.003643134	4.35E-06	8
16.930994	367.715573	18	50	53G9	0.003311083	3.95E-06	9
20.30468	150.759551	18	45	53G9	0.002979204	3.55E-06	10
6.759537	167.847482	18	45	53G9	0.002979204	3.55E-06	11
21.063955	110.702515	18	45	53G9	0.002979204	3.55E-06	12
8.672352	121.793958	18	45	53G9	0.002979204	3.55E-06	13
41.347319	160.831871	18	50	53G9	0.003311083	3.95E-06	14
48.926832	216.888504	18	55	53G9	0.003643134	4.35E-06	15
24.144879	289.24654	18	55	53G9	0.003643134	4.35E-06	16
64.448274	284.3168	18	50	53G9	0.003311083	3.95E-06	17
100.578455	141.717959	18	45	53G9	0.002979204	3.55E-06	18
124.395983	62.410698	18	40	53G9	0.002647496	3.16E-06	19
49.266206	22.004489	18	40	53G9	0.002647496	3.16E-06	20
61.3002	44.690487	18	40	53G9	0.002647496	3.16E-06	21
32.171477	52.194342	18	40	53G9	0.002647496	3.16E-06	22
23.052902	66.892282	18	45	53G9	0.002979204	3.55E-06	23
10.271367	76.559681	18	40	53G9	0.002647496	3.16E-06	24
30.418094	17.837355	18	40	53G9	0.002647496	3.16E-06	25
22.909535	86.217726	18	40	53G9	0.002647496	3.16E-06	26
33.720023	68.521351	18	40	53G9	0.002647496	3.16E-06	27
11.666129	23.365921	18	40	53G9	0.002647496	3.16E-06	28
23.501052	19.75613	18	40	53G9	0.002647496	3.16E-06	29
NA	NA	18	NA	53G9	838.0102814	0.99989295	30
314.745979	10.59008	19	65	53H0	0.004307749	5.14E-06	1
383.499424	6.146883	19	60	53H0	0.003975356	4.74E-06	2
300.779072	7.018277	19	60	53H0	0.003975356	4.74E-06	3
424.441836	7.793823	19	60	53H0	0.003975356	4.74E-06	4
475.915235	8.198202	19	60	53H0	0.003975356	4.74E-06	5
451.353471	26.889074	19	55	53H0	0.003643134	4.35E-06	6
386.138497	18.481702	19	55	53H0	0.003643134	4.35E-06	7
521.184107	13.285755	19	60	53H0	0.003975356	4.74E-06	8
516.572722	9.170452	19	60	53H0	0.003975356	4.74E-06	9
428.819829	9.826218	19	55	53H0	0.003643134	4.35E-06	10
430.149918	15.801142	19	55	53H0	0.003643134	4.35E-06	11
576.667358	34.953973	19	50	53H0	0.003311083	3.95E-06	12
493.609716	9.028187	19	50	53H0	0.003311083	3.95E-06	13
400.970357	11.271852	19	55	53H0	0.003643134	4.35E-06	14
273.121997	4.752959	19	50	53H0	0.003311083	3.95E-06	15
265.727215	25.882596	19	50	53H0	0.003311083	3.95E-06	16
391.559853	45.047211	19	55	53H0	0.003643134	4.35E-06	17
288.034343	26.99566	19	55	53H0	0.003643134	4.35E-06	18
195.873434	39.158346	19	60	53H0	0.003975356	4.74E-06	19
220.767813	24.709366	19	60	53H0	0.003975356	4.74E-06	20
241.602077	29.87767	19	55	53H0	0.003643134	4.35E-06	21
231.898672	34.940087	19	55	53H0	0.003643134	4.35E-06	22
338.543509	48.176621	19	50	53H0	0.003311083	3.95E-06	23
292.325627	52.983111	19	50	53H0	0.003311083	3.95E-06	24
301.968898	41.918775	19	50	53H0	0.003311083	3.95E-06	25
253.429539	57.97156	19	45	53H0	0.002979204	3.55E-06	26
242.655697	109.106613	19	45	53H0	0.002979204	3.55E-06	27
305.758233	98.35743	19	45	53H0	0.002979204	3.55E-06	28
276.686747	87.031507	19	45	53H0	0.002979204	3.55E-06	29
449.669535	72.54742	19	40	53H0	0.002647496	3.16E-06	30
NA	NA	19	NA	53H0	837.9933593	0.999872759	31
NA	NA	20	NA	53H1	126.59998	0.999999842	1
NA	NA	20	NA	53H1	1.00E-05	7.90E-08	2
NA	NA	20	NA	53H1	1.00E-05	7.90E-08	3
NA	NA	21	NA	54G7	13.19998	0.999998485	1
NA	NA	21	NA	54G7	1.00E-05	7.58E-07	2
NA	NA	21	NA	54G7	1.00E-05	7.58E-07	3
312.027656	6.923658	22	110	54G8	0.007306997	1.14E-05	1
288.316629	8.143083	22	115	54G8	0.007641104	1.19E-05	2
379.985126	7.074281	22	110	54G8	0.007306997	1.14E-05	3
315.191816	7.312956	22	100	54G8	0.006639298	1.03E-05	4
319.501378	7.431882	22	90	54G8	0.005972285	9.30E-06	5
339.390091	15.531584	22	65	54G8	0.004307749	6.71E-06	6
481.600136	14.591347	22	65	54G8	0.004307749	6.71E-06	7
426.942785	12.652106	22	70	54G8	0.004640313	7.23E-06	8
437.290833	12.928907	22	65	54G8	0.004307749	6.71E-06	9
502.345979	17.486306	22	65	54G8	0.004307749	6.71E-06	10
233.840792	39.987537	22	60	54G8	0.003975356	6.19E-06	11
325.699718	12.674851	22	60	54G8	0.003975356	6.19E-06	12
246.270265	19.165053	22	60	54G8	0.003975356	6.19E-06	13
283.851725	27.071404	22	60	54G8	0.003975356	6.19E-06	14
239.482532	25.744764	22	60	54G8	0.003975356	6.19E-06	15
254.285002	19.459084	22	60	54G8	0.003975356	6.19E-06	16
319.024011	30.058708	22	55	54G8	0.003643134	5.67E-06	17
409.100811	58.375943	22	40	54G8	0.002647496	4.12E-06	18
433.248847	57.462449	22	45	54G8	0.002979204	4.64E-06	19
491.273949	73.00233	22	40	54G8	0.002647496	4.12E-06	20
746.424059	48.47669	22	35	54G8	0.002315959	3.61E-06	21
1257.509692	0	22	30	54G8	0.001984594	3.09E-06	22
745.677323	0	22	25	54G8	0.0016534	2.57E-06	23
760.682103	0	22	30	54G8	0.001984594	3.09E-06	24
NA	NA	22	NA	54G8	642.099554	0.999843591	25
846.928256	407.512484	23	80	54G9	0.005305956	6.44E-06	1
410.564313	214.273344	23	70	54G9	0.004640313	5.63E-06	2
475.978577	149.096834	23	75	54G9	0.004973049	6.03E-06	3
447.102923	74.130925	23	80	54G9	0.005305956	6.44E-06	4
501.843042	70.929927	23	80	54G9	0.005305956	6.44E-06	5
521.399422	48.279103	23	75	54G9	0.004973049	6.03E-06	6
605.521968	47.366186	23	80	54G9	0.005305956	6.44E-06	7
537.638953	26.887546	23	85	54G9	0.005639035	6.84E-06	8
456.547784	27.861515	23	80	54G9	0.005305956	6.44E-06	9
474.852668	26.427253	23	75	54G9	0.004973049	6.03E-06	10
439.167205	29.952932	23	75	54G9	0.004973049	6.03E-06	11
284.464559	28.316827	23	80	54G9	0.005305956	6.44E-06	12
416.905548	14.779008	23	80	54G9	0.005305956	6.44E-06	13
356.553977	17.712684	23	80	54G9	0.005305956	6.44E-06	14
348.978324	13.529855	23	85	54G9	0.005639035	6.84E-06	15
393.379327	10.294826	23	85	54G9	0.005639035	6.84E-06	16
390.868647	18.818537	23	85	54G9	0.005639035	6.84E-06	17
384.501223	18.849377	23	90	54G9	0.005972285	7.25E-06	18
432.053423	18.576443	23	95	54G9	0.006305706	7.65E-06	19
464.667059	14.429704	23	95	54G9	0.006305706	7.65E-06	20
398.115443	11.137067	23	95	54G9	0.006305706	7.65E-06	21
331.01997	9.026739	23	100	54G9	0.006639298	8.06E-06	22
311.952372	9.353712	23	100	54G9	0.006639298	8.06E-06	23
460.230613	11.020093	23	105	54G9	0.006973062	8.46E-06	24
385.161282	6.927606	23	100	54G9	0.006639298	8.06E-06	25
437.43692	7.386621	23	105	54G9	0.006973062	8.46E-06	26
521.964799	6.857409	23	110	54G9	0.007306997	8.87E-06	27
449.06163	6.570989	23	105	54G9	0.006973062	8.46E-06	28
490.025512	7.762361	23	105	54G9	0.006973062	8.46E-06	29
NA	NA	23	NA	54G9	824.0304572	0.999794294	30
557.37282	80.197812	24	40	54H0	0.002647496	3.64E-06	1
513.918753	97.152499	24	40	54H0	0.002647496	3.64E-06	2
566.859606	105.157547	24	40	54H0	0.002647496	3.64E-06	3
499.032449	127.237295	24	40	54H0	0.002647496	3.64E-06	4
610.343512	14.961606	24	35	54H0	0.002315959	3.18E-06	5
591.518286	37.019731	24	35	54H0	0.002315959	3.18E-06	6
723.59296	2.098911	24	35	54H0	0.002315959	3.18E-06	7
608.050601	60.633192	24	35	54H0	0.002315959	3.18E-06	8
645.873972	0	24	30	54H0	0.001984594	2.73E-06	9
770.64285	0	24	30	54H0	0.001984594	2.73E-06	10
919.373643	0	24	30	54H0	0.001984594	2.73E-06	11
1289.002656	0	24	30	54H0	0.001984594	2.73E-06	12
1426.66106	85.59496	24	40	54H0	0.002647496	3.64E-06	13
948.934089	143.441559	24	40	54H0	0.002647496	3.64E-06	14
934.520078	267.080123	24	40	54H0	0.002647496	3.64E-06	15
438.435006	303.248736	24	35	54H0	0.002315959	3.18E-06	16
1281.803829	105.785482	24	35	54H0	0.002315959	3.18E-06	17
1330.237829	2.427107	24	35	54H0	0.002315959	3.18E-06	18
3031.404849	91.75617	24	35	54H0	0.002315959	3.18E-06	19
2158.597035	112.494326	24	40	54H0	0.002647496	3.64E-06	20
932.276273	113.229547	24	40	54H0	0.002647496	3.64E-06	21
472.315452	57.60529	24	40	54H0	0.002647496	3.64E-06	22
675.318511	129.809251	24	40	54H0	0.002647496	3.64E-06	23
621.82195	204.288604	24	40	54H0	0.002647496	3.64E-06	24
722.238818	93.283615	24	40	54H0	0.002647496	3.64E-06	25
502.305695	105.996505	24	40	54H0	0.002647496	3.64E-06	26
297.015834	201.588003	24	45	54H0	0.002979204	4.09E-06	27
343.849519	195.783604	24	45	54H0	0.002979204	4.09E-06	28
130.012161	139.299195	24	40	54H0	0.002647496	3.64E-06	29
103.062489	86.207754	24	40	54H0	0.002647496	3.64E-06	30
79.601138	135.494243	24	40	54H0	0.002647496	3.64E-06	31
NA	NA	24	NA	54H0	727.8225681	0.999893623	32
NA	NA	25	NA	55G8	103.59998	0.999999807	1
NA	NA	25	NA	55G8	1.00E-05	9.65E-08	2
NA	NA	25	NA	55G8	1.00E-05	9.65E-08	3
168.709828	96.264602	26	55	55G9	0.003643134	5.82E-06	1
114.5517	5.623057	26	40	55G9	0.002647496	4.23E-06	2
183.33065	50.233277	26	50	55G9	0.003311083	5.29E-06	3
8.603103	244.413475	26	60	55G9	0.003975356	6.35E-06	4
7.299623	393.950175	26	60	55G9	0.003975356	6.35E-06	5
23.742409	309.960666	26	60	55G9	0.003975356	6.35E-06	6
39.050553	334.304445	26	65	55G9	0.004307749	6.89E-06	7
13.958254	513.54339	26	70	55G9	0.004640313	7.42E-06	8
254.091662	342.486243	26	85	55G9	0.005639035	9.01E-06	9
71.595099	401.196238	26	85	55G9	0.005639035	9.01E-06	10
72.558496	410.654105	26	80	55G9	0.005305956	8.48E-06	11
32.549053	333.51971	26	85	55G9	0.005639035	9.01E-06	12
433.883233	182.823273	26	90	55G9	0.005972285	9.55E-06	13
67.910863	181.976889	26	90	55G9	0.005972285	9.55E-06	14
66.857203	199.419171	26	95	55G9	0.006305706	1.01E-05	15
142.402398	338.177866	26	95	55G9	0.006305706	1.01E-05	16
304.398624	295.928034	26	90	55G9	0.005972285	9.55E-06	17
94.719441	415.927206	26	85	55G9	0.005639035	9.01E-06	18
113.277919	325.537977	26	90	55G9	0.005972285	9.55E-06	19
281.484824	398.703479	26	90	55G9	0.005972285	9.55E-06	20
111.716871	772.844918	26	90	55G9	0.005972285	9.55E-06	21
93.221358	470.798486	26	85	55G9	0.005639035	9.01E-06	22
78.909864	422.142914	26	80	55G9	0.005305956	8.48E-06	23
190.05101	602.60767	26	80	55G9	0.005305956	8.48E-06	24
37.332369	530.445745	26	80	55G9	0.005305956	8.48E-06	25
144.364775	511.440876	26	80	55G9	0.005305956	8.48E-06	26
NA	NA	26	NA	55G9	625.4663541	0.999786372	27
155.341474	176.961485	27	40	55H0	0.002647496	3.84E-06	1
61.597588	108.439665	27	45	55H0	0.002979204	4.33E-06	2
192.636851	138.251539	27	45	55H0	0.002979204	4.33E-06	3
150.495117	185.377856	27	45	55H0	0.002979204	4.33E-06	4
65.567391	248.757791	27	45	55H0	0.002979204	4.33E-06	5
307.902653	137.797286	27	45	55H0	0.002979204	4.33E-06	6
146.674447	121.457208	27	45	55H0	0.002979204	4.33E-06	7
381.416318	207.336403	27	45	55H0	0.002979204	4.33E-06	8
323.662702	251.589751	27	45	55H0	0.002979204	4.33E-06	9
285.039535	104.672122	27	35	55H0	0.002315959	3.36E-06	10
1851.39673	29.45638	27	35	55H0	0.002315959	3.36E-06	11
968.088195	2.04598	27	35	55H0	0.002315959	3.36E-06	12
174.843559	411.50008	27	45	55H0	0.002979204	4.33E-06	13
761.023139	763.091656	27	55	55H0	0.003643134	5.29E-06	14
114.839431	548.74993	27	50	55H0	0.003311083	4.81E-06	15
43.11225	178.106263	27	50	55H0	0.003311083	4.81E-06	16
56.207969	324.984914	27	45	55H0	0.002979204	4.33E-06	17
17.012419	196.078739	27	50	55H0	0.003311083	4.81E-06	18
15.552228	275.284637	27	50	55H0	0.003311083	4.81E-06	19
6.166632	146.40876	27	50	55H0	0.003311083	4.81E-06	20
31.599885	242.156361	27	50	55H0	0.003311083	4.81E-06	21
6.15109	170.318625	27	50	55H0	0.003311083	4.81E-06	22
14.360089	518.247886	27	45	55H0	0.002979204	4.33E-06	23
8.266003	74.578714	27	50	55H0	0.003311083	4.81E-06	24
NA	NA	27	NA	55H0	688.5275016	0.999894716	25
NA	NA	28	NA	55H1	86.69998	0.999999769	1
NA	NA	28	NA	55H1	1.00E-05	1.15E-07	2
NA	NA	28	NA	55H1	1.00E-05	1.15E-07	3
