ch1	ch2	Rec	meanD	Rec2	Ae	pA	LOG
437	6	9	55	51H0	0.003643134	4.21E-06	37
783	68	9	50	51H0	0.003311083	3.82E-06	38
825	79	9	50	51H0	0.003311083	3.82E-06	39
904	66	9	50	51H0	0.003311083	3.82E-06	40
632	36	9	50	51H0	0.003311083	3.82E-06	41
291	15	9	55	51H0	0.003643134	4.21E-06	42
277	10	9	55	51H0	0.003643134	4.21E-06	43
348	30	9	50	51H0	0.003311083	3.82E-06	44
446	5	9	50	51H0	0.003311083	3.82E-06	45
456	4	9	50	51H0	0.003311083	3.82E-06	46
311	3	9	45	51H0	0.002979204	3.44E-06	47
374	2	9	45	51H0	0.002979204	3.44E-06	48
309	1	9	45	51H0	0.002979204	3.44E-06	49
305	1	9	40	51H0	0.002647496	3.06E-06	50
600	2	9	40	51H0	0.002647496	3.06E-06	51
598	1	9	40	51H0	0.002647496	3.06E-06	52
370	2	9	40	51H0	0.002647496	3.06E-06	53
338	1	9	40	51H0	0.002647496	3.06E-06	54
323	1	9	35	51H0	0.002315959	2.68E-06	55
384	4	9	40	51H0	0.002647496	3.06E-06	56
256	3	9	40	51H0	0.002647496	3.06E-06	57
240	5	9	40	51H0	0.002647496	3.06E-06	58
230	4	9	35	51H0	0.002315959	2.68E-06	59
292	0	9	30	51H0	0.001984594	2.29E-06	60
285	0	9	30	51H0	0.001984594	2.29E-06	61
346	3	9	35	51H0	0.002315959	2.68E-06	62
422	1	9	35	51H0	0.002315959	2.68E-06	63
280	2	9	35	51H0	0.002315959	2.68E-06	64
331	2	9	35	51H0	0.002315959	2.68E-06	65
650	3	9	35	51H0	0.002315959	2.68E-06	66
799	4	9	40	51H0	0.002647496	3.06E-06	67
653	4	9	40	51H0	0.002647496	3.06E-06	68
625	6	9	40	51H0	0.002647496	3.06E-06	69
470	7	9	45	51H0	0.002979204	3.44E-06	70
361	3	9	45	51H0	0.002979204	3.44E-06	71
373	1	9	40	51H0	0.002647496	3.06E-06	72
393	2	9	45	51H0	0.002979204	3.44E-06	73
432	4	9	50	51H0	0.003311083	3.82E-06	74
576	6	9	50	51H0	0.003311083	3.82E-06	75
790	5	9	50	51H0	0.003311083	3.82E-06	76
622	4	9	50	51H0	0.003311083	3.82E-06	77
711	4	9	55	51H0	0.003643134	4.21E-06	78
606	2	9	55	51H0	0.003643134	4.21E-06	79
650	5	9	55	51H0	0.003643134	4.21E-06	80
793	4	9	50	51H0	0.003311083	3.82E-06	81
1006	5	9	60	51H0	0.003975356	4.59E-06	82
773	10	9	70	51H0	0.004640313	5.36E-06	83
753	7	9	55	51H0	0.003643134	4.21E-06	84
541	3	9	55	51H0	0.003643134	4.21E-06	85
517	6	9	45	51H0	0.002979204	3.44E-06	86
609	4	9	60	51H0	0.003975356	4.59E-06	87
755	6	9	60	51H0	0.003975356	4.59E-06	88
738	8	9	55	51H0	0.003643134	4.21E-06	89
542	8	9	55	51H0	0.003643134	4.21E-06	90
647	10	9	60	51H0	0.003975356	4.59E-06	91
652	6	9	50	51H0	0.003311083	3.82E-06	92
539	5	9	65	51H0	0.004307749	4.98E-06	93
497	11	9	60	51H0	0.003975356	4.59E-06	94
549	10	9	55	51H0	0.003643134	4.21E-06	95
NA	NA	9	NA	51H0	865.3963741	0.999649271	96
NA	NA	10	NA	51H1	237.29998	0.999999916	1
NA	NA	10	NA	51H1	1.00E-05	4.21E-08	2
NA	NA	10	NA	51H1	1.00E-05	4.21E-08	3
NA	NA	11	NA	52G7	482.59998	0.999999959	1
NA	NA	11	NA	52G7	1.00E-05	2.07E-08	2
NA	NA	11	NA	52G7	1.00E-05	2.07E-08	3
704	7	12	45	52G8	0.002979204	3.50E-06	1
665	6	12	45	52G8	0.002979204	3.50E-06	2
740	5	12	45	52G8	0.002979204	3.50E-06	3
597	5	12	45	52G8	0.002979204	3.50E-06	4
469	5	12	45	52G8	0.002979204	3.50E-06	5
503	4	12	45	52G8	0.002979204	3.50E-06	6
359	4	12	45	52G8	0.002979204	3.50E-06	7
482	5	12	45	52G8	0.002979204	3.50E-06	8
529	9	12	50	52G8	0.003311083	3.89E-06	9
666	17	12	50	52G8	0.003311083	3.89E-06	10
652	12	12	50	52G8	0.003311083	3.89E-06	11
752	17	12	45	52G8	0.002979204	3.50E-06	12
591	23	12	45	52G8	0.002979204	3.50E-06	13
562	17	12	45	52G8	0.002979204	3.50E-06	14
576	27	12	45	52G8	0.002979204	3.50E-06	15
866	24	12	50	52G8	0.003311083	3.89E-06	16
622	18	12	50	52G8	0.003311083	3.89E-06	17
1003	33	12	50	52G8	0.003311083	3.89E-06	18
758	35	12	45	52G8	0.002979204	3.50E-06	19
873	42	12	45	52G8	0.002979204	3.50E-06	20
760	34	12	45	52G8	0.002979204	3.50E-06	21
989	53	12	45	52G8	0.002979204	3.50E-06	22
937	107	12	40	52G8	0.002647496	3.11E-06	23
667	0	12	30	52G8	0.001984594	2.33E-06	24
1092	0	12	30	52G8	0.001984594	2.33E-06	25
1054	0	12	30	52G8	0.001984594	2.33E-06	26
993	0	12	30	52G8	0.001984594	2.33E-06	27
598	0	12	25	52G8	0.0016534	1.94E-06	28
1424	0	12	25	52G8	0.0016534	1.94E-06	29
2212	0	12	30	52G8	0.001984594	2.33E-06	30
810	0	12	30	52G8	0.001984594	2.33E-06	31
1507	0	12	25	52G8	0.0016534	1.94E-06	32
1538	0	12	25	52G8	0.0016534	1.94E-06	33
NA	NA	12	NA	52G8	851.9112976	0.999895889	34
1145	0	13	25	52G9	0.0016534	1.94E-06	1
1275	0	13	25	52G9	0.0016534	1.94E-06	2
2580	0	13	25	52G9	0.0016534	1.94E-06	3
1406	39	13	40	52G9	0.002647496	3.11E-06	4
753	176	13	45	52G9	0.002979204	3.50E-06	5
392	112	13	40	52G9	0.002647496	3.11E-06	6
310	28	13	35	52G9	0.002315959	2.72E-06	7
199	3	13	35	52G9	0.002315959	2.72E-06	8
90	37	13	40	52G9	0.002647496	3.11E-06	9
193	93	13	40	52G9	0.002647496	3.11E-06	10
245	60	13	40	52G9	0.002647496	3.11E-06	11
138	75	13	40	52G9	0.002647496	3.11E-06	12
155	36	13	40	52G9	0.002647496	3.11E-06	13
30	40	13	40	52G9	0.002647496	3.11E-06	14
285	18	13	40	52G9	0.002647496	3.11E-06	15
115	17	13	40	52G9	0.002647496	3.11E-06	16
193	6	13	40	52G9	0.002647496	3.11E-06	17
259	7	13	45	52G9	0.002979204	3.50E-06	18
144	18	13	45	52G9	0.002979204	3.50E-06	19
270	65	13	50	52G9	0.003311083	3.89E-06	20
160	60	13	50	52G9	0.003311083	3.89E-06	21
148	65	13	50	52G9	0.003311083	3.89E-06	22
131	45	13	50	52G9	0.003311083	3.89E-06	23
149	37	13	55	52G9	0.003643134	4.28E-06	24
116	34	13	55	52G9	0.003643134	4.28E-06	25
102	48	13	60	52G9	0.003975356	4.67E-06	26
107	52	13	60	52G9	0.003975356	4.67E-06	27
161	65	13	60	52G9	0.003975356	4.67E-06	28
NA	NA	13	NA	52G9	851.9198911	0.999905976	29
131	65	14	60	52H0	0.003975356	4.67E-06	1
253	22	14	55	52H0	0.003643134	4.28E-06	2
167	25	14	55	52H0	0.003643134	4.28E-06	3
59	36	14	70	52H0	0.004640313	5.45E-06	4
182	26	14	60	52H0	0.003975356	4.67E-06	5
220	27	14	65	52H0	0.004307749	5.06E-06	6
106	27	14	65	52H0	0.004307749	5.06E-06	7
96	30	14	70	52H0	0.004640313	5.45E-06	8
42	49	14	65	52H0	0.004307749	5.06E-06	9
65	22	14	70	52H0	0.004640313	5.45E-06	10
44	16	14	60	52H0	0.003975356	4.67E-06	11
83	26	14	60	52H0	0.003975356	4.67E-06	12
31	42	14	60	52H0	0.003975356	4.67E-06	13
47	71	14	55	52H0	0.003643134	4.28E-06	14
18	36	14	55	52H0	0.003643134	4.28E-06	15
463	44	14	50	52H0	0.003311083	3.89E-06	16
525	31	14	50	52H0	0.003311083	3.89E-06	17
180	34	14	45	52H0	0.002979204	3.50E-06	18
185	32	14	45	52H0	0.002979204	3.50E-06	19
19	37	14	40	52H0	0.002647496	3.11E-06	20
43	10	14	45	52H0	0.002979204	3.50E-06	21
108	19	14	45	52H0	0.002979204	3.50E-06	22
60	20	14	45	52H0	0.002979204	3.50E-06	23
170	54	14	45	52H0	0.002979204	3.50E-06	24
295	43	14	40	52H0	0.002647496	3.11E-06	25
94	38	14	40	52H0	0.002647496	3.11E-06	26
803	36	14	40	52H0	0.002647496	3.11E-06	27
627	19	14	35	52H0	0.002315959	2.72E-06	28
513	2	14	35	52H0	0.002315959	2.72E-06	29
543	1	14	35	52H0	0.002315959	2.72E-06	30
580	0	14	35	52H0	0.002315959	2.72E-06	31
690	0	14	30	52H0	0.001984594	2.33E-06	32
NA	NA	14	NA	52H0	851.8923707	0.999873675	33
NA	NA	15	NA	52H1	263.89998	0.999999924	1
NA	NA	15	NA	52H1	1.00E-05	3.79E-08	2
NA	NA	15	NA	52H1	1.00E-05	3.79E-08	3
51	371	16	60	53G7	0.003975356	1.12E-05	1
17	797	16	55	53G7	0.003643134	1.03E-05	2
8	206	16	55	53G7	0.003643134	1.03E-05	3
18	126	16	55	53G7	0.003643134	1.03E-05	4
49	35	16	45	53G7	0.002979204	8.40E-06	5
7	33	16	45	53G7	0.002979204	8.40E-06	6
15	105	16	50	53G7	0.003311083	9.34E-06	7
11	162	16	50	53G7	0.003311083	9.34E-06	8
13	194	16	50	53G7	0.003311083	9.34E-06	9
2	128	16	45	53G7	0.002979204	8.40E-06	10
17	166	16	50	53G7	0.003311083	9.34E-06	11
37	195	16	50	53G7	0.003311083	9.34E-06	12
3	97	16	45	53G7	0.002979204	8.40E-06	13
12	142	16	50	53G7	0.003311083	9.34E-06	14
14	114	16	50	53G7	0.003311083	9.34E-06	15
19	107	16	50	53G7	0.003311083	9.34E-06	16
49	178	16	50	53G7	0.003311083	9.34E-06	17
13	99	16	45	53G7	0.002979204	8.40E-06	18
12	117	16	45	53G7	0.002979204	8.40E-06	19
112	122	16	55	53G7	0.003643134	1.03E-05	20
51	284	16	55	53G7	0.003643134	1.03E-05	21
38	138	16	50	53G7	0.003311083	9.34E-06	22
45	109	16	45	53G7	0.002979204	8.40E-06	23
2	125	16	45	53G7	0.002979204	8.40E-06	24
24	25	16	40	53G7	0.002647496	7.47E-06	25
11	151	16	40	53G7	0.002647496	7.47E-06	26
5	212	16	40	53G7	0.002647496	7.47E-06	27
33	280	16	45	53G7	0.002979204	8.40E-06	28
NA	NA	16	NA	53G7	354.4099428	0.99974596	29
347	5	17	60	53G8	0.003975356	4.74E-06	1
363	4	17	60	53G8	0.003975356	4.74E-06	2
404	8	17	55	53G8	0.003643134	4.35E-06	3
422	27	17	50	53G8	0.003311083	3.95E-06	4
196	29	17	65	53G8	0.004307749	5.14E-06	5
552	25	17	65	53G8	0.004307749	5.14E-06	6
410	47	17	65	53G8	0.004307749	5.14E-06	7
338	35	17	55	53G8	0.003643134	4.35E-06	8
520	27	17	55	53G8	0.003643134	4.35E-06	9
428	7	17	50	53G8	0.003311083	3.95E-06	10
685	2	17	45	53G8	0.002979204	3.55E-06	11
723	14	17	60	53G8	0.003975356	4.74E-06	12
815	9	17	60	53G8	0.003975356	4.74E-06	13
504	6	17	45	53G8	0.002979204	3.55E-06	14
541	2	17	55	53G8	0.003643134	4.35E-06	15
457	3	17	60	53G8	0.003975356	4.74E-06	16
615	4	17	65	53G8	0.004307749	5.14E-06	17
805	6	17	70	53G8	0.004640313	5.54E-06	18
823	3	17	60	53G8	0.003975356	4.74E-06	19
166	101	17	65	53G8	0.004307749	5.14E-06	20
143	125	17	65	53G8	0.004307749	5.14E-06	21
205	215	17	60	53G8	0.003975356	4.74E-06	22
466	286	17	70	53G8	0.004640313	5.54E-06	23
247	281	17	70	53G8	0.004640313	5.54E-06	24
159	245	17	65	53G8	0.004307749	5.14E-06	25
161	334	17	70	53G8	0.004640313	5.54E-06	26
55	464	17	65	53G8	0.004307749	5.14E-06	27
277	482	17	65	53G8	0.004307749	5.14E-06	28
487	450	17	60	53G8	0.003975356	4.74E-06	29
85	439	17	60	53G8	0.003975356	4.74E-06	30
154	456	17	55	53G8	0.003643134	4.35E-06	31
55	411	17	55	53G8	0.003643134	4.35E-06	32
22	384	17	60	53G8	0.003975356	4.74E-06	33
34	709	17	60	53G8	0.003975356	4.74E-06	34
33	810	17	55	53G8	0.003643134	4.35E-06	35
39	103	17	45	53G8	0.002979204	3.55E-06	36
46	0	17	20	53G8	0.001322377	1.58E-06	37
34	1	17	35	53G8	0.002315959	2.76E-06	38
45	2	17	35	53G8	0.002315959	2.76E-06	39
848	0	17	30	53G8	0.001984594	2.37E-06	40
199	0	17	30	53G8	0.001984594	2.37E-06	41
188	0	17	25	53G8	0.0016534	1.97E-06	42
72	0	17	25	53G8	0.0016534	1.97E-06	43
22	0	17	20	53G8	0.001322377	1.58E-06	44
43	0	17	20	53G8	0.001322377	1.58E-06	45
23	0	17	20	53G8	0.001322377	1.58E-06	46
227	0	17	30	53G8	0.001984594	2.37E-06	47
21	0	17	20	53G8	0.001322377	1.58E-06	48
77	0	17	25	53G8	0.0016534	1.97E-06	49
447	0	17	30	53G8	0.001984594	2.37E-06	50
445	35	17	35	53G8	0.002315959	2.76E-06	51
16	66	17	40	53G8	0.002647496	3.16E-06	52
70	130	17	50	53G8	0.003311083	3.95E-06	53
11	270	17	50	53G8	0.003311083	3.95E-06	54
7	361	17	50	53G8	0.003311083	3.95E-06	55
9	322	17	55	53G8	0.003643134	4.35E-06	56
21	314	17	50	53G8	0.003311083	3.95E-06	57
26	299	17	50	53G8	0.003311083	3.95E-06	58
19	285	17	50	53G8	0.003311083	3.95E-06	59
46	226	17	55	53G8	0.003643134	4.35E-06	60
49	220	17	50	53G8	0.003311083	3.95E-06	61
18	179	17	50	53G8	0.003311083	3.95E-06	62
11	194	17	50	53G8	0.003311083	3.95E-06	63
22	238	17	50	53G8	0.003311083	3.95E-06	64
50	107	17	50	53G8	0.003311083	3.95E-06	65
29	126	17	50	53G8	0.003311083	3.95E-06	66
48	123	17	50	53G8	0.003311083	3.95E-06	67
179	430	17	45	53G8	0.002979204	3.55E-06	68
178	159	17	45	53G8	0.002979204	3.55E-06	69
102	99	17	45	53G8	0.002979204	3.55E-06	70
95	63	17	45	53G8	0.002979204	3.55E-06	71
206	31	17	45	53G8	0.002979204	3.55E-06	72
173	11	17	50	53G8	0.003311083	3.95E-06	73
249	5	17	45	53G8	0.002979204	3.55E-06	74
347	3	17	45	53G8	0.002979204	3.55E-06	75
551	6	17	45	53G8	0.002979204	3.55E-06	76
627	5	17	50	53G8	0.003311083	3.95E-06	77
640	5	17	50	53G8	0.003311083	3.95E-06	78
504	1	17	55	53G8	0.003643134	4.35E-06	79
317	0	17	25	53G8	0.0016534	1.97E-06	80
299	2	17	50	53G8	0.003311083	3.95E-06	81
287	0	17	25	53G8	0.0016534	1.97E-06	82
280	4	17	55	53G8	0.003643134	4.35E-06	83
456	3	17	50	53G8	0.003311083	3.95E-06	84
378	4	17	50	53G8	0.003311083	3.95E-06	85
526	1	17	40	53G8	0.002647496	3.16E-06	86
715	3	17	50	53G8	0.003311083	3.95E-06	87
669	4	17	50	53G8	0.003311083	3.95E-06	88
696	6	17	45	53G8	0.002979204	3.55E-06	89
1048	6	17	45	53G8	0.002979204	3.55E-06	90
877	7	17	45	53G8	0.002979204	3.55E-06	91
954	9	17	45	53G8	0.002979204	3.55E-06	92
918	6	17	45	53G8	0.002979204	3.55E-06	93
871	6	17	55	53G8	0.003643134	4.35E-06	94
532	4	17	50	53G8	0.003311083	3.95E-06	95
541	2	17	50	53G8	0.003311083	3.95E-06	96
661	4	17	55	53G8	0.003643134	4.35E-06	97
696	3	17	50	53G8	0.003311083	3.95E-06	98
363	1	17	45	53G8	0.002979204	3.55E-06	99
552	5	17	60	53G8	0.003975356	4.74E-06	100
465	4	17	60	53G8	0.003975356	4.74E-06	101
512	2	17	60	53G8	0.003975356	4.74E-06	102
383	0	17	25	53G8	0.0016534	1.97E-06	103
907	7	17	45	53G8	0.002979204	3.55E-06	104
783	6	17	45	53G8	0.002979204	3.55E-06	105
785	9	17	50	53G8	0.003311083	3.95E-06	106
898	9	17	50	53G8	0.003311083	3.95E-06	107
1000	5	17	50	53G8	0.003311083	3.95E-06	108
960	9	17	45	53G8	0.002979204	3.55E-06	109
1065	5	17	45	53G8	0.002979204	3.55E-06	110
887	4	17	45	53G8	0.002979204	3.55E-06	111
848	9	17	45	53G8	0.002979204	3.55E-06	112
1024	13	17	45	53G8	0.002979204	3.55E-06	113
517	5	17	45	53G8	0.002979204	3.55E-06	114
770	4	17	45	53G8	0.002979204	3.55E-06	115
850	3	17	50	53G8	0.003311083	3.95E-06	116
874	5	17	50	53G8	0.003311083	3.95E-06	117
862	5	17	50	53G8	0.003311083	3.95E-06	118
537	5	17	50	53G8	0.003311083	3.95E-06	119
575	4	17	50	53G8	0.003311083	3.95E-06	120
579	2	17	50	53G8	0.003311083	3.95E-06	121
308	3	17	45	53G8	0.002979204	3.55E-06	122
345	1	17	50	53G8	0.003311083	3.95E-06	123
367	2	17	50	53G8	0.003311083	3.95E-06	124
562	4	17	45	53G8	0.002979204	3.55E-06	125
541	3	17	50	53G8	0.003311083	3.95E-06	126
399	4	17	50	53G8	0.003311083	3.95E-06	127
482	1	17	45	53G8	0.002979204	3.55E-06	128
558	4	17	50	53G8	0.003311083	3.95E-06	129
544	6	17	45	53G8	0.002979204	3.55E-06	130
613	3	17	40	53G8	0.002647496	3.16E-06	131
594	4	17	40	53G8	0.002647496	3.16E-06	132
518	8	17	45	53G8	0.002979204	3.55E-06	133
NA	NA	17	NA	53G8	837.6728461	0.999490331	134
617	16	18	55	53G9	0.003643134	4.35E-06	1
371	14	18	60	53G9	0.003975356	4.74E-06	2
450	17	18	65	53G9	0.004307749	5.14E-06	3
401	18	18	60	53G9	0.003975356	4.74E-06	4
450	23	18	55	53G9	0.003643134	4.35E-06	5
495	21	18	65	53G9	0.004307749	5.14E-06	6
571	20	18	70	53G9	0.004640313	5.54E-06	7
386	19	18	70	53G9	0.004640313	5.54E-06	8
255	10	18	65	53G9	0.004307749	5.14E-06	9
296	8	18	65	53G9	0.004307749	5.14E-06	10
162	11	18	70	53G9	0.004640313	5.54E-06	11
197	8	18	70	53G9	0.004640313	5.54E-06	12
301	8	18	60	53G9	0.003975356	4.74E-06	13
283	11	18	55	53G9	0.003643134	4.35E-06	14
238	14	18	55	53G9	0.003643134	4.35E-06	15
323	11	18	60	53G9	0.003975356	4.74E-06	16
268	18	18	60	53G9	0.003975356	4.74E-06	17
246	14	18	40	53G9	0.002647496	3.16E-06	18
338	11	18	55	53G9	0.003643134	4.35E-06	19
253	11	18	55	53G9	0.003643134	4.35E-06	20
317	15	18	60	53G9	0.003975356	4.74E-06	21
327	24	18	60	53G9	0.003975356	4.74E-06	22
336	17	18	55	53G9	0.003643134	4.35E-06	23
295	26	18	55	53G9	0.003643134	4.35E-06	24
261	38	18	55	53G9	0.003643134	4.35E-06	25
255	48	18	55	53G9	0.003643134	4.35E-06	26
171	53	18	60	53G9	0.003975356	4.74E-06	27
207	54	18	60	53G9	0.003975356	4.74E-06	28
208	76	18	55	53G9	0.003643134	4.35E-06	29
403	81	18	65	53G9	0.004307749	5.14E-06	30
227	67	18	65	53G9	0.004307749	5.14E-06	31
114	60	18	75	53G9	0.004973049	5.93E-06	32
201	55	18	65	53G9	0.004307749	5.14E-06	33
72	93	18	65	53G9	0.004307749	5.14E-06	34
62	103	18	65	53G9	0.004307749	5.14E-06	35
169	109	18	65	53G9	0.004307749	5.14E-06	36
392	5	18	55	53G9	0.003643134	4.35E-06	37
433	3	18	55	53G9	0.003643134	4.35E-06	38
377	2	18	50	53G9	0.003311083	3.95E-06	39
313	4	18	55	53G9	0.003643134	4.35E-06	40
382	0	18	30	53G9	0.001984594	2.37E-06	41
436	3	18	60	53G9	0.003975356	4.74E-06	42
531	3	18	55	53G9	0.003643134	4.35E-06	43
630	10	18	75	53G9	0.004973049	5.93E-06	44
794	13	18	65	53G9	0.004307749	5.14E-06	45
718	11	18	55	53G9	0.003643134	4.35E-06	46
763	17	18	55	53G9	0.003643134	4.35E-06	47
783	22	18	55	53G9	0.003643134	4.35E-06	48
639	18	18	55	53G9	0.003643134	4.35E-06	49
694	12	18	55	53G9	0.003643134	4.35E-06	50
567	19	18	65	53G9	0.004307749	5.14E-06	51
473	11	18	60	53G9	0.003975356	4.74E-06	52
385	7	18	60	53G9	0.003975356	4.74E-06	53
367	6	18	55	53G9	0.003643134	4.35E-06	54
456	27	18	75	53G9	0.004973049	5.93E-06	55
355	12	18	55	53G9	0.003643134	4.35E-06	56
423	18	18	55	53G9	0.003643134	4.35E-06	57
411	20	18	65	53G9	0.004307749	5.14E-06	58
675	32	18	70	53G9	0.004640313	5.54E-06	59
453	27	18	60	53G9	0.003975356	4.74E-06	60
579	24	18	55	53G9	0.003643134	4.35E-06	61
749	47	18	60	53G9	0.003975356	4.74E-06	62
777	25	18	55	53G9	0.003643134	4.35E-06	63
876	25	18	60	53G9	0.003975356	4.74E-06	64
542	16	18	60	53G9	0.003975356	4.74E-06	65
497	28	18	65	53G9	0.004307749	5.14E-06	66
118	45	18	70	53G9	0.004640313	5.54E-06	67
93	127	18	60	53G9	0.003975356	4.74E-06	68
124	224	18	60	53G9	0.003975356	4.74E-06	69
34	29	18	60	53G9	0.003975356	4.74E-06	70
82	115	18	65	53G9	0.004307749	5.14E-06	71
121	129	18	60	53G9	0.003975356	4.74E-06	72
108	64	18	60	53G9	0.003975356	4.74E-06	73
100	266	18	60	53G9	0.003975356	4.74E-06	74
142	87	18	60	53G9	0.003975356	4.74E-06	75
138	32	18	60	53G9	0.003975356	4.74E-06	76
127	146	18	60	53G9	0.003975356	4.74E-06	77
28	193	18	60	53G9	0.003975356	4.74E-06	78
235	118	18	60	53G9	0.003975356	4.74E-06	79
108	174	18	60	53G9	0.003975356	4.74E-06	80
147	102	18	60	53G9	0.003975356	4.74E-06	81
157	209	18	60	53G9	0.003975356	4.74E-06	82
245	267	18	55	53G9	0.003643134	4.35E-06	83
116	240	18	60	53G9	0.003975356	4.74E-06	84
156	233	18	60	53G9	0.003975356	4.74E-06	85
190	207	18	55	53G9	0.003643134	4.35E-06	86
70	163	18	55	53G9	0.003643134	4.35E-06	87
141	140	18	50	53G9	0.003311083	3.95E-06	88
157	75	18	45	53G9	0.002979204	3.55E-06	89
128	121	18	45	53G9	0.002979204	3.55E-06	90
105	163	18	45	53G9	0.002979204	3.55E-06	91
231	120	18	40	53G9	0.002647496	3.16E-06	92
228	27	18	35	53G9	0.002315959	2.76E-06	93
268	150	18	50	53G9	0.003311083	3.95E-06	94
493	169	18	50	53G9	0.003311083	3.95E-06	95
474	108	18	45	53G9	0.002979204	3.55E-06	96
492	40	18	45	53G9	0.002979204	3.55E-06	97
424	55	18	45	53G9	0.002979204	3.55E-06	98
430	26	18	45	53G9	0.002979204	3.55E-06	99
727	16	18	45	53G9	0.002979204	3.55E-06	100
590	13	18	45	53G9	0.002979204	3.55E-06	101
468	6	18	45	53G9	0.002979204	3.55E-06	102
355	6	18	45	53G9	0.002979204	3.55E-06	103
396	6	18	45	53G9	0.002979204	3.55E-06	104
381	4	18	45	53G9	0.002979204	3.55E-06	105
382	3	18	45	53G9	0.002979204	3.55E-06	106
702	3	18	45	53G9	0.002979204	3.55E-06	107
796	4	18	50	53G9	0.003311083	3.95E-06	108
548	5	18	50	53G9	0.003311083	3.95E-06	109
545	4	18	50	53G9	0.003311083	3.95E-06	110
822	3	18	50	53G9	0.003311083	3.95E-06	111
NA	NA	18	NA	53G9	837.6826313	0.999502006	112
300	1	19	40	53H0	0.002647496	3.16E-06	1
385	1	19	35	53H0	0.002315959	2.76E-06	2
313	1	19	35	53H0	0.002315959	2.76E-06	3
625	1	19	40	53H0	0.002647496	3.16E-06	4
755	10	19	40	53H0	0.002647496	3.16E-06	5
604	1	19	35	53H0	0.002315959	2.76E-06	6
1069	4	19	40	53H0	0.002647496	3.16E-06	7
2495	6	19	40	53H0	0.002647496	3.16E-06	8
1316	0	19	30	53H0	0.001984594	2.37E-06	9
1005	0	19	30	53H0	0.001984594	2.37E-06	10
726	0	19	30	53H0	0.001984594	2.37E-06	11
630	0	19	30	53H0	0.001984594	2.37E-06	12
752	0	19	30	53H0	0.001984594	2.37E-06	13
596	0	19	30	53H0	0.001984594	2.37E-06	14
616	0	19	30	53H0	0.001984594	2.37E-06	15
596	5	19	35	53H0	0.002315959	2.76E-06	16
643	4	19	35	53H0	0.002315959	2.76E-06	17
882	1	19	35	53H0	0.002315959	2.76E-06	18
445	4	19	40	53H0	0.002647496	3.16E-06	19
426	1	19	40	53H0	0.002647496	3.16E-06	20
430	3	19	40	53H0	0.002647496	3.16E-06	21
576	4	19	50	53H0	0.003311083	3.95E-06	22
435	5	19	50	53H0	0.003311083	3.95E-06	23
690	6	19	50	53H0	0.003311083	3.95E-06	24
518	8	19	55	53H0	0.003643134	4.35E-06	25
208	6	19	50	53H0	0.003311083	3.95E-06	26
334	9	19	50	53H0	0.003311083	3.95E-06	27
434	9	19	55	53H0	0.003643134	4.35E-06	28
279	5	19	50	53H0	0.003311083	3.95E-06	29
220	2	19	40	53H0	0.002647496	3.16E-06	30
402	4	19	45	53H0	0.002979204	3.55E-06	31
262	4	19	45	53H0	0.002979204	3.55E-06	32
253	14	19	45	53H0	0.002979204	3.55E-06	33
462	10	19	45	53H0	0.002979204	3.55E-06	34
466	13	19	45	53H0	0.002979204	3.55E-06	35
304	14	19	45	53H0	0.002979204	3.55E-06	36
536	19	19	55	53H0	0.003643134	4.35E-06	37
591	13	19	55	53H0	0.003643134	4.35E-06	38
304	21	19	65	53H0	0.004307749	5.14E-06	39
296	33	19	60	53H0	0.003975356	4.74E-06	40
299	20	19	55	53H0	0.003643134	4.35E-06	41
298	28	19	50	53H0	0.003311083	3.95E-06	42
262	38	19	60	53H0	0.003975356	4.74E-06	43
263	51	19	65	53H0	0.004307749	5.14E-06	44
255	57	19	65	53H0	0.004307749	5.14E-06	45
277	69	19	65	53H0	0.004307749	5.14E-06	46
214	59	19	60	53H0	0.003975356	4.74E-06	47
259	42	19	60	53H0	0.003975356	4.74E-06	48
105	45	19	50	53H0	0.003311083	3.95E-06	49
142	32	19	55	53H0	0.003643134	4.35E-06	50
260	37	19	50	53H0	0.003311083	3.95E-06	51
145	34	19	50	53H0	0.003311083	3.95E-06	52
240	21	19	45	53H0	0.002979204	3.55E-06	53
96	24	19	50	53H0	0.003311083	3.95E-06	54
273	23	19	50	53H0	0.003311083	3.95E-06	55
206	33	19	55	53H0	0.003643134	4.35E-06	56
311	27	19	55	53H0	0.003643134	4.35E-06	57
287	23	19	55	53H0	0.003643134	4.35E-06	58
427	29	19	55	53H0	0.003643134	4.35E-06	59
392	38	19	55	53H0	0.003643134	4.35E-06	60
194	41	19	50	53H0	0.003311083	3.95E-06	61
98	81	19	50	53H0	0.003311083	3.95E-06	62
921	72	19	45	53H0	0.002979204	3.55E-06	63
99	115	19	45	53H0	0.002979204	3.55E-06	64
117	90	19	45	53H0	0.002979204	3.55E-06	65
65	87	19	40	53H0	0.002647496	3.16E-06	66
198	144	19	40	53H0	0.002647496	3.16E-06	67
424	120	19	35	53H0	0.002315959	2.76E-06	68
156	7	19	35	53H0	0.002315959	2.76E-06	69
241	1	19	35	53H0	0.002315959	2.76E-06	70
309	0	19	30	53H0	0.001984594	2.37E-06	71
227	26	19	40	53H0	0.002647496	3.16E-06	72
242	44	19	35	53H0	0.002315959	2.76E-06	73
273	65	19	45	53H0	0.002979204	3.55E-06	74
224	15	19	40	53H0	0.002647496	3.16E-06	75
