ch1	ch2	Rec	meanD	Rec2	Ae	pA	LOG
13.058	243.805	23	100	54G9	0.006639298	8.06E-06	2
141.996	281.178	23	95	54G9	0.006305706	7.65E-06	3
60.638	202.422	23	85	54G9	0.005639035	6.84E-06	4
167.193	192.998	23	80	54G9	0.005305956	6.44E-06	5
208.715	285.193	23	75	54G9	0.004973049	6.03E-06	6
160.754	239.87	23	75	54G9	0.004973049	6.03E-06	7
92.804	208.361	23	75	54G9	0.004973049	6.03E-06	8
216.989	131.159	23	80	54G9	0.005305956	6.44E-06	9
176.535	128.814	23	80	54G9	0.005305956	6.44E-06	10
62.452	134.951	23	75	54G9	0.004973049	6.03E-06	11
270.415	132.176	23	75	54G9	0.004973049	6.03E-06	12
41.838	235.067	23	75	54G9	0.004973049	6.03E-06	13
516.884	257.014	23	75	54G9	0.004973049	6.03E-06	14
108.369	312.113	23	65	54G9	0.004307749	5.23E-06	15
161.369	305.396	23	65	54G9	0.004307749	5.23E-06	16
22.685	231.313	23	65	54G9	0.004307749	5.23E-06	17
33.612	217.44	23	65	54G9	0.004307749	5.23E-06	18
278.269	192.411	23	65	54G9	0.004307749	5.23E-06	19
102.97	178.768	23	65	54G9	0.004307749	5.23E-06	20
75.51	157.09	23	60	54G9	0.003975356	4.82E-06	21
192.605	140.369	23	60	54G9	0.003975356	4.82E-06	22
122.301	146.109	23	60	54G9	0.003975356	4.82E-06	23
278.433	121.676	23	60	54G9	0.003975356	4.82E-06	24
594.067	62.297	23	55	54G9	0.003643134	4.42E-06	25
83.031	179.717	23	55	54G9	0.003643134	4.42E-06	26
88.701	310.955	23	55	54G9	0.003643134	4.42E-06	27
10.609	257.966	23	55	54G9	0.003643134	4.42E-06	28
175.223	521.735	23	50	54G9	0.003311083	4.02E-06	29
74.068	172.307	23	50	54G9	0.003311083	4.02E-06	30
299.008	6.408	23	60	54G9	0.003975356	4.82E-06	31
307.586	9.665	23	70	54G9	0.004640313	5.63E-06	32
335.255	12.101	23	60	54G9	0.003975356	4.82E-06	33
308.03	7.637	23	55	54G9	0.003643134	4.42E-06	34
541.498	15.612	23	55	54G9	0.003643134	4.42E-06	35
675.418	13.145	23	70	54G9	0.004640313	5.63E-06	36
577.254	21.14	23	70	54G9	0.004640313	5.63E-06	37
545.975	23.482	23	65	54G9	0.004307749	5.23E-06	38
512.753	21.582	23	60	54G9	0.003975356	4.82E-06	39
399.465	22.019	23	60	54G9	0.003975356	4.82E-06	40
312.437	24.916	23	65	54G9	0.004307749	5.23E-06	41
249.211	17.874	23	65	54G9	0.004307749	5.23E-06	42
429.176	14.631	23	60	54G9	0.003975356	4.82E-06	43
352.452	19.442	23	70	54G9	0.004640313	5.63E-06	44
443.901	26.126	23	75	54G9	0.004973049	6.03E-06	45
405.942	21.659	23	55	54G9	0.003643134	4.42E-06	46
430.874	15.958	23	55	54G9	0.003643134	4.42E-06	47
394.536	14.124	23	55	54G9	0.003643134	4.42E-06	48
273.245	15.001	23	55	54G9	0.003643134	4.42E-06	49
343.896	26.921	23	55	54G9	0.003643134	4.42E-06	50
457.916	32.117	23	80	54G9	0.005305956	6.44E-06	51
345.717	24.181	23	55	54G9	0.003643134	4.42E-06	52
345.023	16.374	23	85	54G9	0.005639035	6.84E-06	53
295.022	22.523	23	90	54G9	0.005972285	7.25E-06	54
244.674	13.635	23	85	54G9	0.005639035	6.84E-06	55
384.45	23.119	23	55	54G9	0.003643134	4.42E-06	56
367.987	21.408	23	55	54G9	0.003643134	4.42E-06	57
363.057	25.354	23	55	54G9	0.003643134	4.42E-06	58
289.37	23.537	23	50	54G9	0.003311083	4.02E-06	59
313.258	14.842	23	55	54G9	0.003643134	4.42E-06	60
350.147	11.866	23	60	54G9	0.003975356	4.82E-06	61
266.746	15.665	23	50	54G9	0.003311083	4.02E-06	62
256.245	16.224	23	55	54G9	0.003643134	4.42E-06	63
NA	NA	23	NA	54G9	823.9245895	0.999665845	64
918.335	190.54	24	50	54H0	0.003311083	4.55E-06	1
298.677	149.632	24	50	54H0	0.003311083	4.55E-06	2
350.258	29.534	24	50	54H0	0.003311083	4.55E-06	3
150.567	60.451	24	45	54H0	0.002979204	4.09E-06	4
233.748	57.002	24	45	54H0	0.002979204	4.09E-06	5
101.544	29.363	24	45	54H0	0.002979204	4.09E-06	6
237.453	50.604	24	45	54H0	0.002979204	4.09E-06	7
367.233	43.5	24	45	54H0	0.002979204	4.09E-06	8
395.81	66.766	24	45	54H0	0.002979204	4.09E-06	9
679.128	55.997	24	40	54H0	0.002647496	3.64E-06	10
302.654	73.717	24	40	54H0	0.002647496	3.64E-06	11
279.575	59.646	24	40	54H0	0.002647496	3.64E-06	12
263.214	120.504	24	40	54H0	0.002647496	3.64E-06	13
706.792	125.833	24	40	54H0	0.002647496	3.64E-06	14
404.896	290.057	24	40	54H0	0.002647496	3.64E-06	15
896.558	114.232	24	45	54H0	0.002979204	4.09E-06	16
1016.845	64.878	24	40	54H0	0.002647496	3.64E-06	17
743.481	32.723	24	40	54H0	0.002647496	3.64E-06	18
384.762	53.648	24	40	54H0	0.002647496	3.64E-06	19
1870.035	47.068	24	40	54H0	0.002647496	3.64E-06	20
639.877	126.905	24	45	54H0	0.002979204	4.09E-06	21
961.631	39.946	24	40	54H0	0.002647496	3.64E-06	22
810.766	0	24	25	54H0	0.0016534	2.27E-06	23
999.128	0	24	30	54H0	0.001984594	2.73E-06	24
1599.856	0	24	30	54H0	0.001984594	2.73E-06	25
863.4	0	24	25	54H0	0.0016534	2.27E-06	26
461.821	0	24	30	54H0	0.001984594	2.73E-06	27
2564.001	0	24	25	54H0	0.0016534	2.27E-06	28
1954.343	0	24	25	54H0	0.0016534	2.27E-06	29
3972.293	0	24	25	54H0	0.0016534	2.27E-06	30
692.864	0	24	25	54H0	0.0016534	2.27E-06	31
182.333	0	24	25	54H0	0.0016534	2.27E-06	32
491.963	0	24	25	54H0	0.0016534	2.27E-06	33
206.38	0	24	20	54H0	0.001322377	1.82E-06	34
31.751	0	24	15	54H0	0.000991526	1.36E-06	35
548.265	0	24	25	54H0	0.0016534	2.27E-06	36
182.698	0	24	25	54H0	0.0016534	2.27E-06	37
1457.293	0	24	25	54H0	0.0016534	2.27E-06	38
1505.069	0	24	30	54H0	0.001984594	2.73E-06	39
1068.236	0	24	25	54H0	0.0016534	2.27E-06	40
489.25	0	24	25	54H0	0.0016534	2.27E-06	41
3619.295	0	24	25	54H0	0.0016534	2.27E-06	42
2957.189	6.17	24	35	54H0	0.002315959	3.18E-06	43
2212.773	13.754	24	35	54H0	0.002315959	3.18E-06	44
391.795	15.652	24	35	54H0	0.002315959	3.18E-06	45
967.58	13.764	24	40	54H0	0.002647496	3.64E-06	46
497.018	10.099	24	35	54H0	0.002315959	3.18E-06	47
203.987	20.647	24	50	54H0	0.003311083	4.55E-06	48
492.379	23.519	24	45	54H0	0.002979204	4.09E-06	49
818.813	18.828	24	50	54H0	0.003311083	4.55E-06	50
429.176	12.669	24	50	54H0	0.003311083	4.55E-06	51
284.438	52.332	24	50	54H0	0.003311083	4.55E-06	52
187.919	14.123	24	50	54H0	0.003311083	4.55E-06	53
286.412	11.14	24	55	54H0	0.003643134	5.00E-06	54
139.834	11.371	24	55	54H0	0.003643134	5.00E-06	55
242.8	23.3	24	50	54H0	0.003311083	4.55E-06	56
247.656	31.403	24	60	54H0	0.003975356	5.46E-06	57
204.706	33.355	24	110	54H0	0.007306997	1.00E-05	58
NA	NA	24	NA	54H0	727.7503851	0.999794457	59
NA	NA	25	NA	55G8	103.59998	0.999999807	1
NA	NA	25	NA	55G8	1.00E-05	9.65E-08	2
NA	NA	25	NA	55G8	1.00E-05	9.65E-08	3
33.902	264.215	26	75	55G9	0.004973049	7.95E-06	1
7.796	267.912	26	70	55G9	0.004640313	7.42E-06	2
1267.416	245.355	26	70	55G9	0.004640313	7.42E-06	3
301.516	318.582	26	90	55G9	0.005972285	9.55E-06	4
88.159	333.487	26	85	55G9	0.005639035	9.01E-06	5
54.927	316.591	26	85	55G9	0.005639035	9.01E-06	6
47.025	582.219	26	65	55G9	0.004307749	6.89E-06	7
249.529	584.294	26	80	55G9	0.005305956	8.48E-06	8
337.611	141.317	26	85	55G9	0.005639035	9.01E-06	9
56.849	110.002	26	90	55G9	0.005972285	9.55E-06	10
33.737	176.486	26	60	55G9	0.003975356	6.35E-06	11
8.634	116.986	26	100	55G9	0.006639298	1.06E-05	12
247.935	210.185	26	100	55G9	0.006639298	1.06E-05	13
13.053	247.196	26	70	55G9	0.004640313	7.42E-06	14
99.98	190.944	26	90	55G9	0.005972285	9.55E-06	15
14.933	227.468	26	90	55G9	0.005972285	9.55E-06	16
155.606	229.552	26	60	55G9	0.003975356	6.35E-06	17
40.41	212.954	26	85	55G9	0.005639035	9.01E-06	18
30.012	206.058	26	85	55G9	0.005639035	9.01E-06	19
28.698	208.625	26	60	55G9	0.003975356	6.35E-06	20
275.273	173.293	26	70	55G9	0.004640313	7.42E-06	21
31.541	150.692	26	70	55G9	0.004640313	7.42E-06	22
92.168	180.346	26	70	55G9	0.004640313	7.42E-06	23
16.112	236.111	26	70	55G9	0.004640313	7.42E-06	24
12.866	277.349	26	65	55G9	0.004307749	6.89E-06	25
32.676	281.394	26	65	55G9	0.004307749	6.89E-06	26
83.165	163.791	26	60	55G9	0.003975356	6.35E-06	27
259.472	218.887	26	50	55G9	0.003311083	5.29E-06	28
333.335	171.898	26	50	55G9	0.003311083	5.29E-06	29
51.517	225.992	26	45	55G9	0.002979204	4.76E-06	30
59.651	434.656	26	45	55G9	0.002979204	4.76E-06	31
258.299	159.64	26	45	55G9	0.002979204	4.76E-06	32
270.884	15.951	26	60	55G9	0.003975356	6.35E-06	33
345.374	17.887	26	60	55G9	0.003975356	6.35E-06	34
384.014	29.458	26	60	55G9	0.003975356	6.35E-06	35
372.511	29.225	26	65	55G9	0.004307749	6.89E-06	36
309.396	22.805	26	65	55G9	0.004307749	6.89E-06	37
270.74	19.825	26	60	55G9	0.003975356	6.35E-06	38
233.732	23.859	26	60	55G9	0.003975356	6.35E-06	39
435.232	27.854	26	55	55G9	0.003643134	5.82E-06	40
370.82	21.338	26	50	55G9	0.003311083	5.29E-06	41
272.118	49.126	26	55	55G9	0.003643134	5.82E-06	42
328.354	27.649	26	55	55G9	0.003643134	5.82E-06	43
250.656	21.023	26	55	55G9	0.003643134	5.82E-06	44
413.739	21.462	26	65	55G9	0.004307749	6.89E-06	45
268.285	23.756	26	65	55G9	0.004307749	6.89E-06	46
239.472	38.705	26	65	55G9	0.004307749	6.89E-06	47
429.665	31.882	26	60	55G9	0.003975356	6.35E-06	48
380.184	53.922	26	65	55G9	0.004307749	6.89E-06	49
419.39	56.385	26	70	55G9	0.004640313	7.42E-06	50
265.656	56.833	26	65	55G9	0.004307749	6.89E-06	51
243.34	53.044	26	65	55G9	0.004307749	6.89E-06	52
282.237	74.773	26	65	55G9	0.004307749	6.89E-06	53
303.865	108.914	26	70	55G9	0.004640313	7.42E-06	54
294.303	94.613	26	55	55G9	0.003643134	5.82E-06	55
243.782	81.67	26	75	55G9	0.004973049	7.95E-06	56
293.551	116.576	26	70	55G9	0.004640313	7.42E-06	57
297.934	109.287	26	75	55G9	0.004973049	7.95E-06	58
288.615	100.498	26	55	55G9	0.003643134	5.82E-06	59
265.879	91.268	26	75	55G9	0.004973049	7.95E-06	60
140.147	101.327	26	75	55G9	0.004973049	7.95E-06	61
175.729	120.413	26	85	55G9	0.005639035	9.01E-06	62
42.609	177.956	26	85	55G9	0.005639035	9.01E-06	63
52.294	165.626	26	85	55G9	0.005639035	9.01E-06	64
96.921	193.165	26	85	55G9	0.005639035	9.01E-06	65
75.154	219.263	26	80	55G9	0.005305956	8.48E-06	66
69.891	342.879	26	75	55G9	0.004973049	7.95E-06	67
168.796	241.002	26	75	55G9	0.004973049	7.95E-06	68
91.445	248.435	26	75	55G9	0.004973049	7.95E-06	69
NA	NA	26	NA	55G9	625.2831053	0.999493455	70
47.134	107.795	27	55	55H0	0.003643134	5.29E-06	1
288.841	149.56	27	50	55H0	0.003311083	4.81E-06	2
185.944	49.935	27	50	55H0	0.003311083	4.81E-06	3
395.079	24.052	27	50	55H0	0.003311083	4.81E-06	4
243.444	31.985	27	50	55H0	0.003311083	4.81E-06	5
657.277	11.019	27	45	55H0	0.002979204	4.33E-06	6
536.766	23.194	27	50	55H0	0.003311083	4.81E-06	7
302.869	12.663	27	50	55H0	0.003311083	4.81E-06	8
364.71	17.773	27	50	55H0	0.003311083	4.81E-06	9
367.88	28.306	27	60	55H0	0.003975356	5.77E-06	10
500.011	29.405	27	55	55H0	0.003643134	5.29E-06	11
205.425	12.285	27	50	55H0	0.003311083	4.81E-06	12
215.158	9.456	27	40	55H0	0.002647496	3.84E-06	13
166.058	7.722	27	35	55H0	0.002315959	3.36E-06	14
661.615	0	27	30	55H0	0.001984594	2.88E-06	15
474.904	1.783	27	35	55H0	0.002315959	3.36E-06	16
480.347	7.01	27	40	55H0	0.002647496	3.84E-06	17
452.832	1.192	27	35	55H0	0.002315959	3.36E-06	18
650.294	5.053	27	35	55H0	0.002315959	3.36E-06	19
519.44	5.493	27	35	55H0	0.002315959	3.36E-06	20
748.194	10.516	27	35	55H0	0.002315959	3.36E-06	21
2083.99	0	27	30	55H0	0.001984594	2.88E-06	22
645.546	1.192	27	35	55H0	0.002315959	3.36E-06	23
569.866	3.998	27	45	55H0	0.002979204	4.33E-06	24
515.367	4.973	27	45	55H0	0.002979204	4.33E-06	25
438.917	7.29	27	45	55H0	0.002979204	4.33E-06	26
836.918	5.347	27	50	55H0	0.003311083	4.81E-06	27
682.553	9.006	27	45	55H0	0.002979204	4.33E-06	28
344.248	9.377	27	45	55H0	0.002979204	4.33E-06	29
559.327	13.487	27	45	55H0	0.002979204	4.33E-06	30
1073.255	9.547	27	50	55H0	0.003311083	4.81E-06	31
817.285	9.98	27	35	55H0	0.002315959	3.36E-06	32
1054.322	1.657	27	35	55H0	0.002315959	3.36E-06	33
1107.745	27.341	27	45	55H0	0.002979204	4.33E-06	34
888.229	2.4	27	35	55H0	0.002315959	3.36E-06	35
1544.094	4.427	27	35	55H0	0.002315959	3.36E-06	36
1095.706	5.234	27	40	55H0	0.002647496	3.84E-06	37
1464.043	7.181	27	40	55H0	0.002647496	3.84E-06	38
895.567	17.739	27	40	55H0	0.002647496	3.84E-06	39
1236.493	14.263	27	45	55H0	0.002979204	4.33E-06	40
1096.187	31.182	27	50	55H0	0.003311083	4.81E-06	41
1274.083	34.682	27	50	55H0	0.003311083	4.81E-06	42
926.373	31.908	27	45	55H0	0.002979204	4.33E-06	43
569.75	29.44	27	50	55H0	0.003311083	4.81E-06	44
1820.562	34.832	27	45	55H0	0.002979204	4.33E-06	45
846.157	17.024	27	50	55H0	0.003311083	4.81E-06	46
732.22	14.426	27	45	55H0	0.002979204	4.33E-06	47
604.535	30.457	27	55	55H0	0.003643134	5.29E-06	48
589.193	36.57	27	50	55H0	0.003311083	4.81E-06	49
721.274	25.508	27	50	55H0	0.003311083	4.81E-06	50
478.264	19.68	27	50	55H0	0.003311083	4.81E-06	51
417.245	12.385	27	55	55H0	0.003643134	5.29E-06	52
383.347	8.957	27	60	55H0	0.003975356	5.77E-06	53
NA	NA	27	NA	55H0	688.4427557	0.999771646	54
NA	NA	28	NA	55H1	86.69998	0.999999769	1
NA	NA	28	NA	55H1	1.00E-05	1.15E-07	2
NA	NA	28	NA	55H1	1.00E-05	1.15E-07	3
